name	score	s1	s2
nitrate_sam	0.9756728	25.23mg/l	25.49mg/l
nitrate_sam	0.8615328	30_days_longterm_50_2	9_days_longterm_0_1
nitrate_sam	0.8502215	9,914	7,085
nitrate_sam	0.87008166	0.15micromoleperliter	0.1micromoleperliter
nitrate_sam	0.8920759	numeric mg l	numeric numeric mg/l
nitrate_sam	0.9247035	3.0mm	9.0mm
nitrate_sam	0.8925189	numeric mg l-1	numeric mg l
nitrate_sam	0.9774978	25.84mg/l	25.49mg/l
nitrate_sam	0.9709264	25.84mg/l	25.23mg/l
nitrate_sam	0.8525142	11,956	7,085
nitrate_sam	0.89511395	11,956	9,914
nitrate_sam	0.8925016	14.68micromoleperliter	0.15micromoleperliter
nitrate_sam	0.94697285	27.77mg/l	25.49mg/l
nitrate_sam	0.9402298	27.77mg/l	25.23mg/l
nitrate_sam	0.9486164	27.77mg/l	25.84mg/l
nitrate_sam	0.93992436	4.9mg/kg	4mg/kg
nitrate_sam	0.88139313	4.9mg/kg	11.3mg/kg
nitrate_sam	0.9313504	numeric mg/l	numeric numeric mg/l
nitrate_sam	0.94605887	numeric mg/l	numeric mg l
nitrate_sam	0.8681458	9.53micromoleperliter	0.15micromoleperliter
nitrate_sam	0.9438065	9.53micromoleperliter	14.68micromoleperliter
nitrate_sam	0.90269053	0,001214286	0,000857143
nitrate_sam	0.9569035	9.49mg/l	25.49mg/l
nitrate_sam	0.9161498	9.49mg/l	25.23mg/l
nitrate_sam	0.93602836	9.49mg/l	25.84mg/l
nitrate_sam	0.92795336	9.49mg/l	27.77mg/l
nitrate_sam	0.9633224	9_days_enrichments_100_2	9_days_enrichments_50_2
nitrate_sam	0.8536642	30.8mg/kg	4mg/kg
nitrate_sam	0.8505683	30.8mg/kg	11.3mg/kg
nitrate_sam	0.9087169	30.8mg/kg	4.9mg/kg
nitrate_sam	0.89437854	n/d	n.d
nitrate_sam	0.9877293	25.39mg/l	25.49mg/l
nitrate_sam	0.9771644	25.39mg/l	25.23mg/l
nitrate_sam	0.9802387	25.39mg/l	25.84mg/l
nitrate_sam	0.9511173	25.39mg/l	27.77mg/l
nitrate_sam	0.9480138	25.39mg/l	9.49mg/l
nitrate_sam	0.8766209	numeric mg n/l	numeric numeric mg/l
nitrate_sam	0.9035711	numeric mg n/l	numeric mg l
nitrate_sam	0.90933585	numeric mg n/l	numeric mg/l
nitrate_sam	0.98176426	25.61mg/l	25.49mg/l
nitrate_sam	0.97469115	25.61mg/l	25.23mg/l
nitrate_sam	0.97685146	25.61mg/l	25.84mg/l
nitrate_sam	0.9540048	25.61mg/l	27.77mg/l
nitrate_sam	0.937548	25.61mg/l	9.49mg/l
nitrate_sam	0.9801315	25.61mg/l	25.39mg/l
nitrate_sam	0.85650605	0,91	0,87
nitrate_sam	0.8753186	0,91	0,94
nitrate_sam	0.88934654	30_days_enrichments_100_1	9_days_enrichments_50_2
nitrate_sam	0.9210279	30_days_enrichments_100_1	9_days_enrichments_100_2
nitrate_sam	0.9043922	numeric micromole per liter	numeric micromoles per l
nitrate_sam	0.8577124	0.045mg/l	25.49mg/l
nitrate_sam	0.85810494	0.045mg/l	25.23mg/l
nitrate_sam	0.86667144	0.045mg/l	0,94 mg/l
nitrate_sam	0.86560726	0.045mg/l	25.84mg/l
nitrate_sam	0.8602706	0.045mg/l	27.77mg/l
nitrate_sam	0.8512062	0.045mg/l	9.49mg/l
nitrate_sam	0.8544662	0.045mg/l	25.39mg/l
nitrate_sam	0.86351955	0.045mg/l	25.61mg/l
nitrate_sam	0.9464373	0,001357143	0,000857143
nitrate_sam	0.93508554	0,001357143	0,001214286
nitrate_sam	0.8812034	0mm	9.0mm
nitrate_sam	0.8955374	0mm	3.0mm
nitrate_sam	0.90344447	number ug/l	numeric ug/l
nitrate_sam	0.9789275	25.97mg/l	25.49mg/l
nitrate_sam	0.9711218	25.97mg/l	25.23mg/l
nitrate_sam	0.97745645	25.97mg/l	25.84mg/l
nitrate_sam	0.961091	25.97mg/l	27.77mg/l
nitrate_sam	0.93201864	25.97mg/l	9.49mg/l
nitrate_sam	0.97525084	25.97mg/l	25.39mg/l
nitrate_sam	0.9736099	25.97mg/l	25.61mg/l
nitrate_sam	0.868842	25.97mg/l	0.045mg/l
nitrate_sam	0.9529283	0,002857143	0,000857143
nitrate_sam	0.91658294	0,002857143	0,001214286
nitrate_sam	0.9629754	0,002857143	0,001357143
nitrate_sam	0.8701265	2,829	9,914
nitrate_sam	0.86060685	2,829	11,956
nitrate_sam	0.96557105	25.03mg/l	25.49mg/l
nitrate_sam	0.96982586	25.03mg/l	25.23mg/l
nitrate_sam	0.9676	25.03mg/l	25.84mg/l
nitrate_sam	0.9349049	25.03mg/l	27.77mg/l
nitrate_sam	0.9078366	25.03mg/l	9.49mg/l
nitrate_sam	0.9647436	25.03mg/l	25.39mg/l
nitrate_sam	0.9640251	25.03mg/l	25.61mg/l
nitrate_sam	0.883754	25.03mg/l	0.045mg/l
nitrate_sam	0.9748385	25.03mg/l	25.97mg/l
nitrate_sam	0.8734015	0,39	1,39
nitrate_sam	0.92885524	1,06	1,07
nitrate_sam	0.9536469	28.82mg/l	25.49mg/l
nitrate_sam	0.9370251	28.82mg/l	25.23mg/l
nitrate_sam	0.9651639	28.82mg/l	25.84mg/l
nitrate_sam	0.9628675	28.82mg/l	27.77mg/l
nitrate_sam	0.9468285	28.82mg/l	9.49mg/l
nitrate_sam	0.9577583	28.82mg/l	25.39mg/l
nitrate_sam	0.954653	28.82mg/l	25.61mg/l
nitrate_sam	0.95301723	28.82mg/l	25.97mg/l
nitrate_sam	0.9254873	28.82mg/l	25.03mg/l
nitrate_sam	0.8950536	2.5mg/kg	4mg/kg
nitrate_sam	0.92674947	2.5mg/kg	4.9mg/kg
nitrate_sam	0.87855077	2.5mg/kg	30.8mg/kg
nitrate_sam	0.8816425	30_days_longterm_100_1	9_days_longterm_0_1
nitrate_sam	0.9466413	30_days_longterm_100_1	30_days_longterm_50_2
nitrate_sam	0.95262975	27.43mg/l	25.49mg/l
nitrate_sam	0.9439368	27.43mg/l	25.23mg/l
nitrate_sam	0.9507711	27.43mg/l	25.84mg/l
nitrate_sam	0.9834337	27.43mg/l	27.77mg/l
nitrate_sam	0.9346328	27.43mg/l	9.49mg/l
nitrate_sam	0.9580504	27.43mg/l	25.39mg/l
nitrate_sam	0.9520161	27.43mg/l	25.61mg/l
nitrate_sam	0.87523913	27.43mg/l	0.045mg/l
nitrate_sam	0.9568083	27.43mg/l	25.97mg/l
nitrate_sam	0.9426285	27.43mg/l	25.03mg/l
nitrate_sam	0.9661329	27.43mg/l	28.82mg/l
nitrate_sam	0.9590228	24.58mg/l	25.49mg/l
nitrate_sam	0.95780575	24.58mg/l	25.23mg/l
nitrate_sam	0.96426624	24.58mg/l	25.84mg/l
nitrate_sam	0.930653	24.58mg/l	27.77mg/l
nitrate_sam	0.93730915	24.58mg/l	9.49mg/l
nitrate_sam	0.9638587	24.58mg/l	25.39mg/l
nitrate_sam	0.96291834	24.58mg/l	25.61mg/l
nitrate_sam	0.8521775	24.58mg/l	0.045mg/l
nitrate_sam	0.9440273	24.58mg/l	25.97mg/l
nitrate_sam	0.9291899	24.58mg/l	25.03mg/l
nitrate_sam	0.9552842	24.58mg/l	28.82mg/l
nitrate_sam	0.94009745	24.58mg/l	27.43mg/l
nitrate_sam	0.87973166	mg/l	0,94 mg/l
nitrate_sam	0.87010497	numeric mg/l number mg/l	numeric numeric mg/l
nitrate_sam	0.88151807	numeric mg/l number mg/l	numeric mg l
nitrate_sam	0.9372198	numeric mg/l number mg/l	numeric mg/l
nitrate_sam	0.8839398	numeric mg/l number mg/l	numeric mg n/l
nitrate_sam	0.86702335	8,856	7,085
nitrate_sam	0.8878293	8,856	9,914
nitrate_sam	0.9144604	8,856	11,956
nitrate_sam	0.90335953	8,856	2,829
nitrate_sam	0.9131336	3.8mg/kg	4mg/kg
nitrate_sam	0.88379765	3.8mg/kg	11.3mg/kg
nitrate_sam	0.95163107	3.8mg/kg	4.9mg/kg
nitrate_sam	0.9283769	3.8mg/kg	30.8mg/kg
nitrate_sam	0.9230572	3.8mg/kg	2.5mg/kg
nitrate_sam	0.91588354	numeric umol/l	numeric umol l-1
nitrate_sam	0.8828202	number µmol/l	numeric µmol/l
nitrate_sam	0.95518124	24.71mg/l	25.49mg/l
nitrate_sam	0.9617053	24.71mg/l	25.23mg/l
nitrate_sam	0.9635177	24.71mg/l	25.84mg/l
nitrate_sam	0.94032806	24.71mg/l	27.77mg/l
nitrate_sam	0.9318961	24.71mg/l	9.49mg/l
nitrate_sam	0.9578031	24.71mg/l	25.39mg/l
nitrate_sam	0.9655878	24.71mg/l	25.61mg/l
nitrate_sam	0.8654405	24.71mg/l	0.045mg/l
nitrate_sam	0.94871604	24.71mg/l	25.97mg/l
nitrate_sam	0.9334582	24.71mg/l	25.03mg/l
nitrate_sam	0.9516635	24.71mg/l	28.82mg/l
nitrate_sam	0.9404224	24.71mg/l	27.43mg/l
nitrate_sam	0.9828367	24.71mg/l	24.58mg/l
nitrate_sam	0.9444312	0,003857143	0,000857143
nitrate_sam	0.91525924	0,003857143	0,001214286
nitrate_sam	0.96277416	0,003857143	0,001357143
nitrate_sam	0.975955	0,003857143	0,002857143
nitrate_sam	0.93113655	0,62	0,61
nitrate_sam	0.9027562	mol/l	number mol/l
nitrate_sam	0.8732061	150mg/l	25.49mg/l
nitrate_sam	0.8633806	150mg/l	25.84mg/l
nitrate_sam	0.8521102	150mg/l	27.77mg/l
nitrate_sam	0.86194324	150mg/l	9.49mg/l
nitrate_sam	0.86285967	150mg/l	25.39mg/l
nitrate_sam	0.86743903	150mg/l	25.61mg/l
nitrate_sam	0.8642122	150mg/l	25.97mg/l
nitrate_sam	0.85145235	150mg/l	24.58mg/l
nitrate_sam	0.85519755	8.4-4.6 mg/l	0,94 mg/l
nitrate_sam	0.9192405	0,07	0,06
nitrate_sam	0.87633127	2,731	2,829
nitrate_sam	0.8948424	30_days_enrichments_0_2	9_days_enrichments_50_2
nitrate_sam	0.8921002	30_days_enrichments_0_2	9_days_enrichments_100_2
nitrate_sam	0.94150525	30_days_enrichments_0_2	30_days_enrichments_100_1
nitrate_sam	0.94963175	24.73mg/l	25.49mg/l
nitrate_sam	0.95889693	24.73mg/l	25.23mg/l
nitrate_sam	0.96105874	24.73mg/l	25.84mg/l
nitrate_sam	0.93348014	24.73mg/l	27.77mg/l
nitrate_sam	0.927474	24.73mg/l	9.49mg/l
nitrate_sam	0.9574802	24.73mg/l	25.39mg/l
nitrate_sam	0.959435	24.73mg/l	25.61mg/l
nitrate_sam	0.9422254	24.73mg/l	25.97mg/l
nitrate_sam	0.92701256	24.73mg/l	25.03mg/l
nitrate_sam	0.94608045	24.73mg/l	28.82mg/l
nitrate_sam	0.9333925	24.73mg/l	27.43mg/l
nitrate_sam	0.9820703	24.73mg/l	24.58mg/l
nitrate_sam	0.9906049	24.73mg/l	24.71mg/l
nitrate_sam	0.9426822	25mg/l	25.49mg/l
nitrate_sam	0.9517357	25mg/l	25.23mg/l
nitrate_sam	0.92867994	25mg/l	25.84mg/l
nitrate_sam	0.8932521	25mg/l	27.77mg/l
nitrate_sam	0.86411977	25mg/l	9.49mg/l
nitrate_sam	0.9343171	25mg/l	25.39mg/l
nitrate_sam	0.9379048	25mg/l	25.61mg/l
nitrate_sam	0.93405956	25mg/l	25.97mg/l
nitrate_sam	0.93969154	25mg/l	25.03mg/l
nitrate_sam	0.87710106	25mg/l	28.82mg/l
nitrate_sam	0.8899789	25mg/l	27.43mg/l
nitrate_sam	0.8966472	25mg/l	24.58mg/l
nitrate_sam	0.90387285	25mg/l	24.71mg/l
nitrate_sam	0.8666384	25mg/l	150mg/l
nitrate_sam	0.90113854	25mg/l	24.73mg/l
nitrate_sam	0.94651544	27.17mg/l	25.49mg/l
nitrate_sam	0.9489825	27.17mg/l	25.23mg/l
nitrate_sam	0.9389075	27.17mg/l	25.84mg/l
nitrate_sam	0.98184454	27.17mg/l	27.77mg/l
nitrate_sam	0.9303582	27.17mg/l	9.49mg/l
nitrate_sam	0.9505238	27.17mg/l	25.39mg/l
nitrate_sam	0.9477887	27.17mg/l	25.61mg/l
nitrate_sam	0.85266376	27.17mg/l	0.045mg/l
nitrate_sam	0.9534571	27.17mg/l	25.97mg/l
nitrate_sam	0.9311938	27.17mg/l	25.03mg/l
nitrate_sam	0.9528728	27.17mg/l	28.82mg/l
nitrate_sam	0.97634315	27.17mg/l	27.43mg/l
nitrate_sam	0.93106717	27.17mg/l	24.58mg/l
nitrate_sam	0.93400633	27.17mg/l	24.71mg/l
nitrate_sam	0.9297515	27.17mg/l	24.73mg/l
nitrate_sam	0.9004993	27.17mg/l	25mg/l
nitrate_sam	0.8835496	30_days_longterm_50_1	9_days_longterm_0_1
nitrate_sam	0.9827688	30_days_longterm_50_1	30_days_longterm_50_2
nitrate_sam	0.97170115	30_days_longterm_50_1	30_days_longterm_100_1
nitrate_sam	0.8701166	number mg/l	numeric mg/l
