name	score	s1	s2
symptom_sam	0.95023525	msk fatigue throat sob headache abd	msk fatigue throat sob headache
symptom_sam	0.8803843	subj_fvr chill msk fatigue rn_nose throat cough headache diarr	chill fatigue rn_nose throat sob
symptom_sam	0.883559	subj_fvr chill msk fatigue rn_nose throat cough headache diarr	subj_fvr fatigue throat cough headache
symptom_sam	0.939474	fvr subj_fvr chill msk fatigue	fvr subj_fvr chill msk fatigue sob nv
symptom_sam	0.93275243	fvr subj_fvr chill msk fatigue rn_nose cough headache taste	subj_fvr chill msk fatigue rn_nose throat cough headache diarr
symptom_sam	0.90382683	subj_fvr chill msk fatigue rn_nose headache taste	subj_fvr chill msk fatigue rn_nose throat cough headache diarr
symptom_sam	0.9659693	subj_fvr chill msk fatigue rn_nose headache taste	fvr subj_fvr chill msk fatigue rn_nose cough headache taste
symptom_sam	0.8693303	subj_fvr chill msk rn_nose throat cough sob headache abd	chill fatigue rn_nose throat sob
symptom_sam	0.94488543	subj_fvr chill msk rn_nose throat cough sob headache abd	subj_fvr chill msk fatigue rn_nose throat cough headache diarr
symptom_sam	0.87903225	subj_fvr chill msk rn_nose throat cough sob headache abd	fvr subj_fvr chill msk fatigue rn_nose cough headache taste
symptom_sam	0.88027763	fvr subj_fvr chill msk fatigue rn_nose cough sob	fvr subj_fvr chill msk fatigue sob nv
symptom_sam	0.8583034	fvr subj_fvr chill msk fatigue rn_nose cough sob	subj_fvr chill msk fatigue rn_nose throat cough headache diarr
symptom_sam	0.90549064	fvr subj_fvr chill msk fatigue rn_nose cough sob	fvr subj_fvr chill msk fatigue rn_nose cough headache taste
symptom_sam	0.86910796	fvr subj_fvr chill msk fatigue rn_nose cough sob	subj_fvr chill msk rn_nose throat cough sob headache abd
symptom_sam	0.8719186	subj_fvr chill msk fatigue cough sob taste	fvr subj_fvr chill msk fatigue rn_nose cough headache taste
symptom_sam	0.90250885	subj_fvr chill msk fatigue cough sob taste	fvr subj_fvr chill msk fatigue rn_nose cough sob
symptom_sam	0.93394184	chill fatigue throat headache	chill throat headache
symptom_sam	0.9041828	subj_fvr chill msk fatigue throat sob headache	msk fatigue throat sob headache
symptom_sam	0.8843843	subj_fvr chill msk fatigue throat sob headache	msk fatigue throat sob headache abd
