name	score	s1	s2
experimental_factor__rna_interference_exp	0.95117474	hnrnpu sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.96141064	hnrnpu sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.9141962	hnrnpu sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.9592516	hnrnpu sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.9556528	hnrnpu sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.90104795	snrpb2 sirna	snrnp27 sirna
experimental_factor__rna_interference_exp	0.904831	snrpb2 sirna	snrnp25 sirna
experimental_factor__rna_interference_exp	0.9186069	snrpb2 sirna	snrpa sirna
experimental_factor__rna_interference_exp	0.90396	snrpb2 sirna	snrnp200 sirna
experimental_factor__rna_interference_exp	0.8893223	snrpb2 sirna	snrpa1 sirna
experimental_factor__rna_interference_exp	0.9043982	snrpb2 sirna	snrnp48 sirna
experimental_factor__rna_interference_exp	0.96518433	prpf31 sirna	prpf18 sirna
experimental_factor__rna_interference_exp	0.9512249	prpf31 sirna	prpf4 sirna
experimental_factor__rna_interference_exp	0.9763788	prpf31 sirna	prpf3 sirna
experimental_factor__rna_interference_exp	0.9168002	prpf31 sirna	prpf6 sirna
experimental_factor__rna_interference_exp	0.8694217	ppig sirna	ppil2 sirna
experimental_factor__rna_interference_exp	0.91448593	ppig sirna	ppie sirna
experimental_factor__rna_interference_exp	0.95621336	srsf11 sirna	srsf7 sirna
experimental_factor__rna_interference_exp	0.92631024	srsf11 sirna	srsf4 sirna
experimental_factor__rna_interference_exp	0.86848104	igf2bp3 sirna	igf2bp1 targetting sirna
experimental_factor__rna_interference_exp	0.8909173	igf2bp3 sirna	igf2bp1 knockdown by sirna
experimental_factor__rna_interference_exp	0.9280108	larp6 sirna-1	larp6 sirna
experimental_factor__rna_interference_exp	0.94859385	fam50a sirna	fam32a sirna
experimental_factor__rna_interference_exp	0.97579706	hnrnpl sirna	hnrnpf sirna
experimental_factor__rna_interference_exp	0.9384556	hnrnpl sirna	hnrnpul1 sirna
experimental_factor__rna_interference_exp	0.96541286	hnrnpl sirna	hnrnpab sirna
experimental_factor__rna_interference_exp	0.95983624	hnrnpl sirna	hnrnpa3 sirna
experimental_factor__rna_interference_exp	0.9703543	hnrnpl sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.968	hnrnpl sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.93609226	hnrnpl sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.97113067	hnrnpl sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.96968555	hnrnpl sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.9674735	hnrnpl sirna	hnrnpu sirna
experimental_factor__rna_interference_exp	0.9356779	dhx9 sirna	dhx32 sirna
experimental_factor__rna_interference_exp	0.98440874	dhx9 sirna	dhx8 sirna
experimental_factor__rna_interference_exp	0.94946015	hnrnph3 sirna	hnrnpf sirna
experimental_factor__rna_interference_exp	0.92898655	hnrnph3 sirna	hnrnpul1 sirna
experimental_factor__rna_interference_exp	0.9492228	hnrnph3 sirna	hnrnpab sirna
experimental_factor__rna_interference_exp	0.9529673	hnrnph3 sirna	hnrnpa3 sirna
experimental_factor__rna_interference_exp	0.940536	hnrnph3 sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.940706	hnrnph3 sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.9031433	hnrnph3 sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.94439626	hnrnph3 sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.9723922	hnrnph3 sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.9382807	hnrnph3 sirna	hnrnpu sirna
experimental_factor__rna_interference_exp	0.95650196	hnrnph3 sirna	hnrnpl sirna
experimental_factor__rna_interference_exp	0.8536109	sf3a2 sirna	sf3b1_r1 sirna
experimental_factor__rna_interference_exp	0.9277456	hnrnpul2 sirna	hnrnpf sirna
experimental_factor__rna_interference_exp	0.98793614	hnrnpul2 sirna	hnrnpul1 sirna
experimental_factor__rna_interference_exp	0.92292523	hnrnpul2 sirna	hnrnpab sirna
experimental_factor__rna_interference_exp	0.9052154	hnrnpul2 sirna	hnrnpa3 sirna
experimental_factor__rna_interference_exp	0.93276525	hnrnpul2 sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.9241537	hnrnpul2 sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.8876116	hnrnpul2 sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.92661893	hnrnpul2 sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.92413247	hnrnpul2 sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.9393095	hnrnpul2 sirna	hnrnpu sirna
experimental_factor__rna_interference_exp	0.9295923	hnrnpul2 sirna	hnrnpl sirna
experimental_factor__rna_interference_exp	0.9212117	hnrnpul2 sirna	hnrnph3 sirna
experimental_factor__rna_interference_exp	0.9629617	hnrnpk sirna	hnrnpf sirna
experimental_factor__rna_interference_exp	0.9255015	hnrnpk sirna	hnrnpul1 sirna
experimental_factor__rna_interference_exp	0.9544804	hnrnpk sirna	hnrnpab sirna
experimental_factor__rna_interference_exp	0.9440224	hnrnpk sirna	hnrnpa3 sirna
experimental_factor__rna_interference_exp	0.9443793	hnrnpk sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.95847946	hnrnpk sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.9190628	hnrnpk sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.95895827	hnrnpk sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.9541011	hnrnpk sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.95680857	hnrnpk sirna	hnrnpu sirna
experimental_factor__rna_interference_exp	0.96758795	hnrnpk sirna	hnrnpl sirna
experimental_factor__rna_interference_exp	0.94328284	hnrnpk sirna	hnrnph3 sirna
experimental_factor__rna_interference_exp	0.9169776	hnrnpk sirna	hnrnpul2 sirna
experimental_factor__rna_interference_exp	0.93489236	srsf3 sirna	srsf7 sirna
experimental_factor__rna_interference_exp	0.9485564	srsf3 sirna	srsf4 sirna
experimental_factor__rna_interference_exp	0.9484652	srsf3 sirna	srsf11 sirna
experimental_factor__rna_interference_exp	0.88832307	prpf8 knockdown by sirna	prpf18 sirna
experimental_factor__rna_interference_exp	0.8646116	prpf8 knockdown by sirna	prpf4 sirna
experimental_factor__rna_interference_exp	0.95626813	prpf8 knockdown by sirna	prpf6 knockdown by sirna
experimental_factor__rna_interference_exp	0.86276066	prpf8 knockdown by sirna	prpf3 sirna
experimental_factor__rna_interference_exp	0.8595456	prpf8 knockdown by sirna	prpf6 sirna
experimental_factor__rna_interference_exp	0.8824089	prpf8 knockdown by sirna	prpf31 sirna
experimental_factor__rna_interference_exp	0.97674346	snrnp35 sirna	snrnp27 sirna
experimental_factor__rna_interference_exp	0.97633797	snrnp35 sirna	snrnp25 sirna
experimental_factor__rna_interference_exp	0.91287035	snrnp35 sirna	snrpa sirna
experimental_factor__rna_interference_exp	0.9686463	snrnp35 sirna	snrnp200 sirna
experimental_factor__rna_interference_exp	0.87311304	snrnp35 sirna	snrpa1 sirna
experimental_factor__rna_interference_exp	0.9719561	snrnp35 sirna	snrnp48 sirna
experimental_factor__rna_interference_exp	0.91049397	snrnp35 sirna	snrpb2 sirna
experimental_factor__rna_interference_exp	0.934976	srsf1 sirna	srsf7 sirna
experimental_factor__rna_interference_exp	0.9332077	srsf1 sirna	srsf4 sirna
experimental_factor__rna_interference_exp	0.98038965	srsf1 sirna	srsf11 sirna
experimental_factor__rna_interference_exp	0.9532198	srsf1 sirna	srsf3 sirna
experimental_factor__rna_interference_exp	0.91089237	rbm10 sirna	rbmx2 sirna
experimental_factor__rna_interference_exp	0.9399873	rbm10 sirna	rbm17 sirna
experimental_factor__rna_interference_exp	0.95152473	rbm10 sirna	rbm5 sirna
experimental_factor__rna_interference_exp	0.9007529	snrpb sirna	snrnp27 sirna
experimental_factor__rna_interference_exp	0.9054526	snrpb sirna	snrnp25 sirna
experimental_factor__rna_interference_exp	0.9422823	snrpb sirna	snrpa sirna
experimental_factor__rna_interference_exp	0.9111034	snrpb sirna	snrnp200 sirna
experimental_factor__rna_interference_exp	0.90558547	snrpb sirna	snrpa1 sirna
experimental_factor__rna_interference_exp	0.91050977	snrpb sirna	snrnp48 sirna
experimental_factor__rna_interference_exp	0.9767045	snrpb sirna	snrpb2 sirna
experimental_factor__rna_interference_exp	0.9121846	snrpb sirna	snrnp35 sirna
experimental_factor__rna_interference_exp	0.9718307	prmt5 sirna	prmt1 sirna
experimental_factor__rna_interference_exp	0.9305695	wbp4 sirna	wbp11 sirna
experimental_factor__rna_interference_exp	0.90829164	ppih sirna	ppil2 sirna
experimental_factor__rna_interference_exp	0.93163943	ppih sirna	ppie sirna
experimental_factor__rna_interference_exp	0.91792727	ppih sirna	ppig sirna
experimental_factor__rna_interference_exp	0.8604262	tceal1 sirna	tcerg1 sirna
experimental_factor__rna_interference_exp	0.96067345	setd1a sirna	setd2 sirna
experimental_factor__rna_interference_exp	0.8778807	snrpd1 sirna	snrpa sirna
experimental_factor__rna_interference_exp	0.86211383	snrpd1 sirna	snrpa1 sirna
experimental_factor__rna_interference_exp	0.89462423	snrpd1 sirna	snrpb2 sirna
experimental_factor__rna_interference_exp	0.85018575	snrpd1 sirna	snrnp35 sirna
experimental_factor__rna_interference_exp	0.87077534	snrpd1 sirna	snrpb sirna
experimental_factor__rna_interference_exp	0.9368965	fam50b sirna	fam32a sirna
experimental_factor__rna_interference_exp	0.98973787	fam50b sirna	fam50a sirna
experimental_factor__rna_interference_exp	0.9867767	zrsr2 sirna	zrsr1 sirna
experimental_factor__rna_interference_exp	0.98277384	srsf9 sirna	srsf7 sirna
experimental_factor__rna_interference_exp	0.9298687	srsf9 sirna	srsf4 sirna
experimental_factor__rna_interference_exp	0.9631771	srsf9 sirna	srsf11 sirna
experimental_factor__rna_interference_exp	0.9421904	srsf9 sirna	srsf3 sirna
experimental_factor__rna_interference_exp	0.94508886	srsf9 sirna	srsf1 sirna
experimental_factor__rna_interference_exp	0.930143	nuak1 knockdown by sirna	nuak1 sirna
experimental_factor__rna_interference_exp	0.9550997	hif-1a 2a_sirna	hif-2a_sirna
experimental_factor__rna_interference_exp	0.9866705	dhx35 sirna	dhx32 sirna
experimental_factor__rna_interference_exp	0.8523308	dhx35 sirna	ddx39b sirna
experimental_factor__rna_interference_exp	0.93572235	dhx35 sirna	dhx8 sirna
experimental_factor__rna_interference_exp	0.93872505	dhx35 sirna	dhx9 sirna
experimental_factor__rna_interference_exp	0.9865809	srrm1 sirna	srrm2 sirna
experimental_factor__rna_interference_exp	0.9553522	srpk2_r1 sirna	srpk2_r2 sirna
experimental_factor__rna_interference_exp	0.9461056	ddx23 sirna	ddx3x sirna
experimental_factor__rna_interference_exp	0.95537287	ddx23 sirna	ddx39b sirna
experimental_factor__rna_interference_exp	0.99259865	ddx23 sirna	ddx24 sirna
experimental_factor__rna_interference_exp	0.94222605	ddx23 sirna	ddx41 sirna
experimental_factor__rna_interference_exp	0.9634439	ddx23 sirna	ddx17 sirna
experimental_factor__rna_interference_exp	0.947533	ddx23 sirna	ddx52 sirna
experimental_factor__rna_interference_exp	0.9040544	hnrnph1 knockdown by sirna	hnrnpf sirna
experimental_factor__rna_interference_exp	0.87491804	hnrnph1 knockdown by sirna	hnrnpul1 sirna
experimental_factor__rna_interference_exp	0.9026327	hnrnph1 knockdown by sirna	hnrnpab sirna
experimental_factor__rna_interference_exp	0.91270155	hnrnph1 knockdown by sirna	hnrnpa3 sirna
experimental_factor__rna_interference_exp	0.8888489	hnrnph1 knockdown by sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.90043634	hnrnph1 knockdown by sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.87592614	hnrnph1 knockdown by sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.8962707	hnrnph1 knockdown by sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.9368454	hnrnph1 knockdown by sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.8931802	hnrnph1 knockdown by sirna	hnrnpu sirna
experimental_factor__rna_interference_exp	0.9116861	hnrnph1 knockdown by sirna	hnrnpl sirna
experimental_factor__rna_interference_exp	0.9135231	hnrnph1 knockdown by sirna	hnrnph3 sirna
experimental_factor__rna_interference_exp	0.86283875	hnrnph1 knockdown by sirna	hnrnpul2 sirna
experimental_factor__rna_interference_exp	0.9006851	hnrnph1 knockdown by sirna	hnrnpk sirna
experimental_factor__rna_interference_exp	0.89951193	ddx39a knockdown by sirna	ddx3x sirna
experimental_factor__rna_interference_exp	0.91356146	ddx39a knockdown by sirna	ddx39b sirna
experimental_factor__rna_interference_exp	0.8788953	ddx39a knockdown by sirna	ddx24 sirna
experimental_factor__rna_interference_exp	0.8811462	ddx39a knockdown by sirna	ddx41 sirna
experimental_factor__rna_interference_exp	0.888203	ddx39a knockdown by sirna	ddx17 sirna
experimental_factor__rna_interference_exp	0.8789618	ddx39a knockdown by sirna	ddx52 sirna
experimental_factor__rna_interference_exp	0.88462585	ddx39a knockdown by sirna	ddx23 sirna
experimental_factor__rna_interference_exp	0.879896	snrpc sirna	snrnp27 sirna
experimental_factor__rna_interference_exp	0.887398	snrpc sirna	snrnp25 sirna
experimental_factor__rna_interference_exp	0.94075406	snrpc sirna	snrpa sirna
experimental_factor__rna_interference_exp	0.89421	snrpc sirna	snrnp200 sirna
experimental_factor__rna_interference_exp	0.9112785	snrpc sirna	snrpa1 sirna
experimental_factor__rna_interference_exp	0.9043082	snrpc sirna	snrnp48 sirna
experimental_factor__rna_interference_exp	0.9096603	snrpc sirna	snrpb2 sirna
experimental_factor__rna_interference_exp	0.90602714	snrpc sirna	snrnp35 sirna
experimental_factor__rna_interference_exp	0.9281819	snrpc sirna	snrpb sirna
experimental_factor__rna_interference_exp	0.8908291	snrpc sirna	snrpd1 sirna
experimental_factor__rna_interference_exp	0.9752722	smg6 knockdown by sirna	smg7 knockdown by sirna
experimental_factor__rna_interference_exp	0.8699059	usp22 knockdown by sirna	usp39 sirna
experimental_factor__rna_interference_exp	0.9048854	rbm6 sirna	rbmx2 sirna
experimental_factor__rna_interference_exp	0.9281646	rbm6 sirna	rbm17 sirna
experimental_factor__rna_interference_exp	0.9683418	rbm6 sirna	rbm5 sirna
experimental_factor__rna_interference_exp	0.94729155	rbm6 sirna	rbm10 sirna
experimental_factor__rna_interference_exp	0.9921245	control construct nubbin-ac-62 from bloomington drosophila stock center stock number bl25754	control construct nubbin-ac-62 from bloomington drosophila stock center stock number bl25754 t
experimental_factor__rna_interference_exp	0.9007503	clk1 sirna	clk4 sirna
experimental_factor__rna_interference_exp	0.98175037	thoc3 sirna	thoc1 sirna
experimental_factor__rna_interference_exp	0.91468775	larp6 sirna-2	larp6 sirna
experimental_factor__rna_interference_exp	0.95230705	larp6 sirna-2	larp6 sirna-1
experimental_factor__rna_interference_exp	0.9659678	ncbp1 sirna	ncbp2 sirna
experimental_factor__rna_interference_exp	0.95251626	simed12 sint	simed13l sint
experimental_factor__rna_interference_exp	0.98770547	zfp207 knockdown by shrna kd1	zfp207 knockdown by shrna kd2
experimental_factor__rna_interference_exp	0.86647105	matr3 knock down by sirna	matr3 knockdown by sirna
experimental_factor__rna_interference_exp	0.9319343	non-targetting control sirna	non-targetting sirna
experimental_factor__rna_interference_exp	0.8690326	sf3b6 sirna	sf3b1_r1 sirna
experimental_factor__rna_interference_exp	0.933377	sf3b6 sirna	sf3a2 sirna
experimental_factor__rna_interference_exp	0.9862745	csn8 and rluc control sirna	csn5 and rluc control sirna
experimental_factor__rna_interference_exp	0.97099495	prpf39 sirna	prpf18 sirna
experimental_factor__rna_interference_exp	0.94393945	prpf39 sirna	prpf4 sirna
experimental_factor__rna_interference_exp	0.97285223	prpf39 sirna	prpf3 sirna
experimental_factor__rna_interference_exp	0.9102682	prpf39 sirna	prpf6 sirna
experimental_factor__rna_interference_exp	0.9859276	prpf39 sirna	prpf31 sirna
experimental_factor__rna_interference_exp	0.8756867	prpf39 sirna	prpf8 knockdown by sirna
experimental_factor__rna_interference_exp	0.87590444	ptbp1/2 knockdown by sirna	matr3 and ptbp1/2 knockdown by sirna
experimental_factor__rna_interference_exp	0.97372556	mettl14 sirna	mettl3 sirna
experimental_factor__rna_interference_exp	0.9452984	znf84 sirna	znf830 sirna
experimental_factor__rna_interference_exp	0.8730484	nuak1 shrna	nuak1 sirna
experimental_factor__rna_interference_exp	0.9662753	ppil3 sirna	ppil2 sirna
experimental_factor__rna_interference_exp	0.884792	ppil3 sirna	ppie sirna
experimental_factor__rna_interference_exp	0.8626461	ppil3 sirna	ppig sirna
experimental_factor__rna_interference_exp	0.9116755	ppil3 sirna	ppih sirna
experimental_factor__rna_interference_exp	0.9789268	ddx31 sirna	ddx3x sirna
experimental_factor__rna_interference_exp	0.86717665	ddx31 sirna	dhx32 sirna
experimental_factor__rna_interference_exp	0.9697405	ddx31 sirna	ddx39b sirna
experimental_factor__rna_interference_exp	0.9537966	ddx31 sirna	ddx24 sirna
experimental_factor__rna_interference_exp	0.96809614	ddx31 sirna	ddx41 sirna
experimental_factor__rna_interference_exp	0.9586501	ddx31 sirna	ddx17 sirna
experimental_factor__rna_interference_exp	0.9548482	ddx31 sirna	ddx52 sirna
experimental_factor__rna_interference_exp	0.85559356	ddx31 sirna	dhx35 sirna
experimental_factor__rna_interference_exp	0.961447	ddx31 sirna	ddx23 sirna
experimental_factor__rna_interference_exp	0.91361845	ddx31 sirna	ddx39a knockdown by sirna
experimental_factor__rna_interference_exp	0.9349737	hspa5 sirna	hspa8 sirna
experimental_factor__rna_interference_exp	0.95449847	hnrnph2 sirna	hnrnpf sirna
experimental_factor__rna_interference_exp	0.93008757	hnrnph2 sirna	hnrnpul1 sirna
experimental_factor__rna_interference_exp	0.95131254	hnrnph2 sirna	hnrnpab sirna
experimental_factor__rna_interference_exp	0.94838846	hnrnph2 sirna	hnrnpa3 sirna
experimental_factor__rna_interference_exp	0.94998837	hnrnph2 sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.94210047	hnrnph2 sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.9123354	hnrnph2 sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.95148927	hnrnph2 sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.9805628	hnrnph2 sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.9459433	hnrnph2 sirna	hnrnpu sirna
experimental_factor__rna_interference_exp	0.96292853	hnrnph2 sirna	hnrnpl sirna
experimental_factor__rna_interference_exp	0.97507155	hnrnph2 sirna	hnrnph3 sirna
