name	score	s1	s2
experimental_factor__strain_exp	0.8504314	f20140	f21732
experimental_factor__strain_exp	0.8909807	r1_13	r1_23
experimental_factor__strain_exp	0.91444296	r1_13	r2_13
experimental_factor__strain_exp	0.8728931	r1_13	r1_4
experimental_factor__strain_exp	0.8977932	r1_19	r1_23
experimental_factor__strain_exp	0.87062705	r1_19	r1_4
experimental_factor__strain_exp	0.87360656	r1_19	r1_13
experimental_factor__strain_exp	0.85090035	f20451	f21732
experimental_factor__strain_exp	0.88992536	f20451	f20140
experimental_factor__strain_exp	0.8564746	15.4.d	19.4.b
experimental_factor__strain_exp	0.8957731	15.4.d	1.1.d
experimental_factor__strain_exp	0.9315877	15.4.d	6.1.d
experimental_factor__strain_exp	0.9490886	15.4.d	17.2.d
experimental_factor__strain_exp	0.9333339	15.4.d	9.1.d
experimental_factor__strain_exp	0.8504843	15.4.d	19.5.b
experimental_factor__strain_exp	0.94782513	15.4.d	5.4.d
experimental_factor__strain_exp	0.871244	r2_5	r2_49
experimental_factor__strain_exp	0.874377	r2_5	r2_22
experimental_factor__strain_exp	0.8877331	r2_5	r2_13
experimental_factor__strain_exp	0.850736	r2_5	r2_57
experimental_factor__strain_exp	0.8510997	r2_5	r1_4
experimental_factor__strain_exp	0.9058301	r2_5	r2_25
experimental_factor__strain_exp	0.93036675	25.1.d	1.1.d
experimental_factor__strain_exp	0.91268086	25.1.d	6.1.d
experimental_factor__strain_exp	0.92248666	25.1.d	17.2.d
experimental_factor__strain_exp	0.9360248	25.1.d	9.1.d
experimental_factor__strain_exp	0.88993096	25.1.d	5.4.d
experimental_factor__strain_exp	0.9238974	25.1.d	15.4.d
experimental_factor__strain_exp	0.8791178	tj2287	tj2293
experimental_factor__strain_exp	0.87433326	tj2287	tj2271
experimental_factor__strain_exp	0.8999396	tj2287	tj2295
experimental_factor__strain_exp	0.85438114	sgu165	sgu421
experimental_factor__strain_exp	0.8719455	t37	t25
experimental_factor__strain_exp	0.88914	t1969	t1923
experimental_factor__strain_exp	0.92013204	t1969	t1981
experimental_factor__strain_exp	0.94629484	7.1.d	1.1.d
experimental_factor__strain_exp	0.969965	7.1.d	6.1.d
experimental_factor__strain_exp	0.92310977	7.1.d	17.2.d
experimental_factor__strain_exp	0.9650334	7.1.d	9.1.d
experimental_factor__strain_exp	0.85529375	7.1.d	7.4.c
experimental_factor__strain_exp	0.92921424	7.1.d	5.4.d
experimental_factor__strain_exp	0.9280548	7.1.d	15.4.d
experimental_factor__strain_exp	0.92584157	7.1.d	25.1.d
experimental_factor__strain_exp	0.9617541	tj2290	tj2293
experimental_factor__strain_exp	0.8915053	tj2290	tj2271
experimental_factor__strain_exp	0.9728553	tj2290	tj2295
experimental_factor__strain_exp	0.8938353	tj2290	tj2287
experimental_factor__strain_exp	0.9505195	t1935	t1923
experimental_factor__strain_exp	0.89972794	t1935	t1981
experimental_factor__strain_exp	0.9166976	t1935	t1969
experimental_factor__strain_exp	0.9239738	evolvex14	evolvex20
experimental_factor__strain_exp	0.8732159	t20	t25
experimental_factor__strain_exp	0.9309396	t1946	t1923
experimental_factor__strain_exp	0.90636516	t1946	t1981
experimental_factor__strain_exp	0.9441955	t1946	t1969
experimental_factor__strain_exp	0.94362754	t1946	t1935
experimental_factor__strain_exp	0.9075372	t1974	t1923
experimental_factor__strain_exp	0.9243241	t1974	t1981
experimental_factor__strain_exp	0.93176514	t1974	t1969
experimental_factor__strain_exp	0.9104763	t1974	t1935
experimental_factor__strain_exp	0.9394231	t1974	t1946
experimental_factor__strain_exp	0.87897336	t45	t25
experimental_factor__strain_exp	0.8875617	t45	t37
experimental_factor__strain_exp	0.86999047	ay.121.1	ay.127
experimental_factor__strain_exp	0.87338465	tj2273	tj2293
experimental_factor__strain_exp	0.9340115	tj2273	tj2271
experimental_factor__strain_exp	0.86716235	tj2273	tj2295
experimental_factor__strain_exp	0.85889864	tj2273	tj2290
experimental_factor__strain_exp	0.87320566	r3_3	r3_29
experimental_factor__strain_exp	0.9058128	r3_3	r3_8
experimental_factor__strain_exp	0.86823016	r3_3	r1_4
experimental_factor__strain_exp	0.8688054	r3_2	r3_29
experimental_factor__strain_exp	0.902406	r3_2	r3_8
experimental_factor__strain_exp	0.8749758	r3_2	r1_4
experimental_factor__strain_exp	0.9594883	r3_2	r3_3
experimental_factor__strain_exp	0.8635525	e1167	e1114
experimental_factor__strain_exp	0.89822084	r3_34	r3_29
experimental_factor__strain_exp	0.89066696	r3_34	r3_3
experimental_factor__strain_exp	0.8808471	r3_34	r3_2
experimental_factor__strain_exp	0.85489464	r2_3	r2_22
experimental_factor__strain_exp	0.88433796	r2_3	r2_13
experimental_factor__strain_exp	0.8663573	r2_3	r2_25
experimental_factor__strain_exp	0.92532074	r2_3	r2_5
experimental_factor__strain_exp	0.8879989	r2_3	r3_3
experimental_factor__strain_exp	0.8772783	r2_3	r3_2
experimental_factor__strain_exp	0.88226324	23.3.d	1.1.d
experimental_factor__strain_exp	0.8999549	23.3.d	6.1.d
experimental_factor__strain_exp	0.9264308	23.3.d	17.2.d
experimental_factor__strain_exp	0.90325165	23.3.d	9.1.d
experimental_factor__strain_exp	0.87224007	23.3.d	22.3.b
experimental_factor__strain_exp	0.9005973	23.3.d	5.4.d
experimental_factor__strain_exp	0.9267401	23.3.d	15.4.d
experimental_factor__strain_exp	0.9329099	23.3.d	25.1.d
experimental_factor__strain_exp	0.90172255	23.3.d	7.1.d
experimental_factor__strain_exp	0.86454105	r2_33	r2_49
experimental_factor__strain_exp	0.869174	r2_33	r2_22
experimental_factor__strain_exp	0.8594561	r2_33	r3_29
experimental_factor__strain_exp	0.8765864	r2_33	r2_13
experimental_factor__strain_exp	0.8502427	r2_33	r2_57
experimental_factor__strain_exp	0.870721	r2_33	r2_25
experimental_factor__strain_exp	0.8622427	r2_33	r2_5
experimental_factor__strain_exp	0.8797766	r2_33	r3_34
experimental_factor__strain_exp	0.8786545	r2_33	r2_3
experimental_factor__strain_exp	0.85186136	r1_6	r1_23
experimental_factor__strain_exp	0.9223684	r1_6	r1_4
experimental_factor__strain_exp	0.8758333	r1_6	r1_13
experimental_factor__strain_exp	0.8510716	r1_6	r1_19
experimental_factor__strain_exp	0.92533267	10.3.c	8.6.c
experimental_factor__strain_exp	0.8933079	10.3.c	19.1.c
experimental_factor__strain_exp	0.9369816	10.3.c	7.4.c
experimental_factor__strain_exp	0.8979335	m28-1c	m28-1a
experimental_factor__strain_exp	0.8955536	13.5.c	8.6.c
experimental_factor__strain_exp	0.9165123	13.5.c	19.1.c
experimental_factor__strain_exp	0.9006408	13.5.c	7.4.c
experimental_factor__strain_exp	0.9067484	13.5.c	10.3.c
experimental_factor__strain_exp	0.85416377	mgp14	mgm11
experimental_factor__strain_exp	0.9631263	mgp14	mgp11
experimental_factor__strain_exp	0.8849879	t1987	t1923
experimental_factor__strain_exp	0.9689382	t1987	t1981
experimental_factor__strain_exp	0.9389986	t1987	t1969
experimental_factor__strain_exp	0.9019915	t1987	t1935
experimental_factor__strain_exp	0.92161113	t1987	t1946
experimental_factor__strain_exp	0.93362	t1987	t1974
experimental_factor__strain_exp	0.9132104	8.5.b	19.4.b
experimental_factor__strain_exp	0.9230373	8.5.b	19.5.b
experimental_factor__strain_exp	0.9159478	8.5.b	22.3.b
experimental_factor__strain_exp	0.8853538	18.2.d	1.1.d
experimental_factor__strain_exp	0.9112395	18.2.d	6.1.d
experimental_factor__strain_exp	0.9706338	18.2.d	17.2.d
experimental_factor__strain_exp	0.9133839	18.2.d	9.1.d
experimental_factor__strain_exp	0.9001124	18.2.d	5.4.d
experimental_factor__strain_exp	0.9406383	18.2.d	15.4.d
experimental_factor__strain_exp	0.9131681	18.2.d	25.1.d
experimental_factor__strain_exp	0.90256727	18.2.d	7.1.d
experimental_factor__strain_exp	0.92857015	18.2.d	23.3.d
experimental_factor__strain_exp	0.85765386	21.4.d	19.4.b
experimental_factor__strain_exp	0.8838791	21.4.d	1.1.d
experimental_factor__strain_exp	0.90674686	21.4.d	6.1.d
experimental_factor__strain_exp	0.93026674	21.4.d	17.2.d
experimental_factor__strain_exp	0.9113556	21.4.d	9.1.d
experimental_factor__strain_exp	0.8519488	21.4.d	19.5.b
experimental_factor__strain_exp	0.86427367	21.4.d	22.3.b
experimental_factor__strain_exp	0.9269885	21.4.d	5.4.d
experimental_factor__strain_exp	0.9458264	21.4.d	15.4.d
experimental_factor__strain_exp	0.930825	21.4.d	25.1.d
experimental_factor__strain_exp	0.9156717	21.4.d	7.1.d
experimental_factor__strain_exp	0.940591	21.4.d	23.3.d
experimental_factor__strain_exp	0.9299487	21.4.d	18.2.d
experimental_factor__strain_exp	0.93271446	cast x c57 f1 and c57	c57 x cast f1
experimental_factor__strain_exp	0.95368433	cast x c57 f1 and c57	cast x c57 f1
experimental_factor__strain_exp	0.9652058	1.4.d	1.1.d
experimental_factor__strain_exp	0.9549072	1.4.d	6.1.d
experimental_factor__strain_exp	0.92888653	1.4.d	17.2.d
experimental_factor__strain_exp	0.9579097	1.4.d	9.1.d
experimental_factor__strain_exp	0.9623182	1.4.d	5.4.d
experimental_factor__strain_exp	0.9472399	1.4.d	15.4.d
experimental_factor__strain_exp	0.93502206	1.4.d	25.1.d
experimental_factor__strain_exp	0.9583401	1.4.d	7.1.d
experimental_factor__strain_exp	0.9188799	1.4.d	23.3.d
experimental_factor__strain_exp	0.91955227	1.4.d	18.2.d
experimental_factor__strain_exp	0.93382335	1.4.d	21.4.d
experimental_factor__strain_exp	0.96750116	2.1.d	1.1.d
experimental_factor__strain_exp	0.9461367	2.1.d	6.1.d
experimental_factor__strain_exp	0.9330572	2.1.d	17.2.d
experimental_factor__strain_exp	0.9499093	2.1.d	9.1.d
experimental_factor__strain_exp	0.9284811	2.1.d	5.4.d
experimental_factor__strain_exp	0.9178924	2.1.d	15.4.d
experimental_factor__strain_exp	0.9251931	2.1.d	25.1.d
experimental_factor__strain_exp	0.9500915	2.1.d	7.1.d
experimental_factor__strain_exp	0.9058771	2.1.d	23.3.d
experimental_factor__strain_exp	0.9227381	2.1.d	18.2.d
experimental_factor__strain_exp	0.90475637	2.1.d	21.4.d
experimental_factor__strain_exp	0.97183394	2.1.d	1.4.d
experimental_factor__strain_exp	0.90434384	w12 clone h	w12 clone f
experimental_factor__strain_exp	0.90724087	r2_40	r2_49
experimental_factor__strain_exp	0.8595429	r2_40	r2_22
experimental_factor__strain_exp	0.8607155	r2_40	r2_13
experimental_factor__strain_exp	0.8534113	r2_40	r2_57
experimental_factor__strain_exp	0.8885268	r2_40	r2_25
experimental_factor__strain_exp	0.8745549	r2_40	r2_5
experimental_factor__strain_exp	0.87507033	r2_40	r2_33
experimental_factor__strain_exp	0.8697872	tj2285	tj2293
experimental_factor__strain_exp	0.87950003	tj2285	tj2271
experimental_factor__strain_exp	0.91063595	tj2285	tj2295
experimental_factor__strain_exp	0.9809687	tj2285	tj2287
experimental_factor__strain_exp	0.8898522	tj2285	tj2290
experimental_factor__strain_exp	0.8882304	t1940	t1923
experimental_factor__strain_exp	0.8858807	t1940	t1981
experimental_factor__strain_exp	0.9219248	t1940	t1969
experimental_factor__strain_exp	0.9171693	t1940	t1935
experimental_factor__strain_exp	0.94436514	t1940	t1946
experimental_factor__strain_exp	0.89643425	t1940	t1974
experimental_factor__strain_exp	0.8829733	t1940	t1987
experimental_factor__strain_exp	0.89886224	em3+end3+r3 embryo endosperm root of male b73x female ki11	em2+end2+r2 embryo endosperm root of ki11
experimental_factor__strain_exp	0.86228627	r3_7	r3_29
experimental_factor__strain_exp	0.94036883	r3_7	r3_8
experimental_factor__strain_exp	0.85073876	r3_7	r1_4
experimental_factor__strain_exp	0.92694664	r3_7	r3_3
experimental_factor__strain_exp	0.91174465	r3_7	r3_2
experimental_factor__strain_exp	0.8681633	r3_7	r3_34
experimental_factor__strain_exp	0.89158356	21.3.d	1.1.d
experimental_factor__strain_exp	0.9076027	21.3.d	6.1.d
experimental_factor__strain_exp	0.930189	21.3.d	17.2.d
experimental_factor__strain_exp	0.9104456	21.3.d	9.1.d
experimental_factor__strain_exp	0.8672157	21.3.d	22.3.b
experimental_factor__strain_exp	0.9069902	21.3.d	5.4.d
experimental_factor__strain_exp	0.93509185	21.3.d	15.4.d
experimental_factor__strain_exp	0.9282738	21.3.d	25.1.d
experimental_factor__strain_exp	0.91412234	21.3.d	7.1.d
experimental_factor__strain_exp	0.95823467	21.3.d	23.3.d
experimental_factor__strain_exp	0.93313605	21.3.d	18.2.d
experimental_factor__strain_exp	0.9869218	21.3.d	21.4.d
experimental_factor__strain_exp	0.9240287	21.3.d	1.4.d
experimental_factor__strain_exp	0.9116997	21.3.d	2.1.d
experimental_factor__strain_exp	0.8781172	22.2.d	1.1.d
experimental_factor__strain_exp	0.89598536	22.2.d	6.1.d
experimental_factor__strain_exp	0.94459325	22.2.d	17.2.d
experimental_factor__strain_exp	0.8998739	22.2.d	9.1.d
experimental_factor__strain_exp	0.88257194	22.2.d	22.3.b
experimental_factor__strain_exp	0.8975575	22.2.d	5.4.d
experimental_factor__strain_exp	0.9273114	22.2.d	15.4.d
experimental_factor__strain_exp	0.93088067	22.2.d	25.1.d
experimental_factor__strain_exp	0.9014166	22.2.d	7.1.d
experimental_factor__strain_exp	0.9528657	22.2.d	23.3.d
experimental_factor__strain_exp	0.9458132	22.2.d	18.2.d
experimental_factor__strain_exp	0.9561697	22.2.d	21.4.d
experimental_factor__strain_exp	0.9131694	22.2.d	1.4.d
experimental_factor__strain_exp	0.9218341	22.2.d	2.1.d
experimental_factor__strain_exp	0.9548582	22.2.d	21.3.d
experimental_factor__strain_exp	0.90020335	r3_32	r3_29
experimental_factor__strain_exp	0.8841477	r3_32	r3_8
experimental_factor__strain_exp	0.874895	r3_32	r3_3
experimental_factor__strain_exp	0.8743226	r3_32	r3_2
experimental_factor__strain_exp	0.9365477	r3_32	r3_34
experimental_factor__strain_exp	0.8784908	r3_32	r2_33
experimental_factor__strain_exp	0.8600967	r3_32	r3_7
experimental_factor__strain_exp	0.8553579	13.1.a	9.1.d
experimental_factor__strain_exp	0.86963016	t2001	t2008
experimental_factor__strain_exp	0.95288295	17.5.b	19.4.b
experimental_factor__strain_exp	0.8777078	17.5.b	17.2.d
experimental_factor__strain_exp	0.9681337	17.5.b	19.5.b
experimental_factor__strain_exp	0.9337616	17.5.b	22.3.b
experimental_factor__strain_exp	0.8584409	17.5.b	15.4.d
experimental_factor__strain_exp	0.9296113	17.5.b	8.5.b
experimental_factor__strain_exp	0.92219186	24.1.d	1.1.d
experimental_factor__strain_exp	0.91292727	24.1.d	6.1.d
experimental_factor__strain_exp	0.9165051	24.1.d	17.2.d
experimental_factor__strain_exp	0.92796725	24.1.d	9.1.d
experimental_factor__strain_exp	0.88644063	24.1.d	5.4.d
experimental_factor__strain_exp	0.9236177	24.1.d	15.4.d
experimental_factor__strain_exp	0.9680535	24.1.d	25.1.d
experimental_factor__strain_exp	0.91704434	24.1.d	7.1.d
experimental_factor__strain_exp	0.94055116	24.1.d	23.3.d
experimental_factor__strain_exp	0.91866386	24.1.d	18.2.d
experimental_factor__strain_exp	0.93611234	24.1.d	21.4.d
experimental_factor__strain_exp	0.9331487	24.1.d	1.4.d
experimental_factor__strain_exp	0.9135109	24.1.d	2.1.d
experimental_factor__strain_exp	0.9284098	24.1.d	21.3.d
experimental_factor__strain_exp	0.9348347	24.1.d	22.2.d
experimental_factor__strain_exp	0.9261671	t1939	t1923
experimental_factor__strain_exp	0.9058267	t1939	t1981
experimental_factor__strain_exp	0.94844556	t1939	t1969
experimental_factor__strain_exp	0.9632652	t1939	t1935
experimental_factor__strain_exp	0.92864	t1939	t1946
experimental_factor__strain_exp	0.90387464	t1939	t1974
experimental_factor__strain_exp	0.91453135	t1939	t1987
experimental_factor__strain_exp	0.91840863	t1939	t1940
experimental_factor__strain_exp	0.9508891	t1936	t1923
experimental_factor__strain_exp	0.90700483	t1936	t1981
experimental_factor__strain_exp	0.92866147	t1936	t1969
experimental_factor__strain_exp	0.9778206	t1936	t1935
experimental_factor__strain_exp	0.96686816	t1936	t1946
experimental_factor__strain_exp	0.9201517	t1936	t1974
experimental_factor__strain_exp	0.9160212	t1936	t1987
experimental_factor__strain_exp	0.9093468	t1936	t1940
experimental_factor__strain_exp	0.9633279	t1936	t1939
experimental_factor__strain_exp	0.91781545	t1951	t1923
experimental_factor__strain_exp	0.94388974	t1951	t1981
experimental_factor__strain_exp	0.93150723	t1951	t1969
experimental_factor__strain_exp	0.9256262	t1951	t1935
experimental_factor__strain_exp	0.93559164	t1951	t1946
experimental_factor__strain_exp	0.91254884	t1951	t1974
experimental_factor__strain_exp	0.91231644	t1951	t1987
experimental_factor__strain_exp	0.91969526	t1951	t1940
experimental_factor__strain_exp	0.9154233	t1951	t1939
experimental_factor__strain_exp	0.9226169	t1951	t1936
experimental_factor__strain_exp	0.9149225	t1961	t1923
experimental_factor__strain_exp	0.95023024	t1961	t1981
experimental_factor__strain_exp	0.95650184	t1961	t1969
experimental_factor__strain_exp	0.9204483	t1961	t1935
experimental_factor__strain_exp	0.94133043	t1961	t1946
experimental_factor__strain_exp	0.92999256	t1961	t1974
experimental_factor__strain_exp	0.92125416	t1961	t1987
experimental_factor__strain_exp	0.91578734	t1961	t1940
experimental_factor__strain_exp	0.90474236	t1961	t1939
experimental_factor__strain_exp	0.92788017	t1961	t1936
experimental_factor__strain_exp	0.9675175	t1961	t1951
experimental_factor__strain_exp	0.8948487	r3_17	r3_29
experimental_factor__strain_exp	0.8945316	r3_17	r3_8
experimental_factor__strain_exp	0.9053438	r3_17	r3_3
experimental_factor__strain_exp	0.8985399	r3_17	r3_2
experimental_factor__strain_exp	0.8942609	r3_17	r3_34
experimental_factor__strain_exp	0.90548193	r3_17	r3_7
experimental_factor__strain_exp	0.88890254	r3_17	r3_32
experimental_factor__strain_exp	0.8843257	r3_37	r3_29
experimental_factor__strain_exp	0.86040294	r3_37	r3_8
experimental_factor__strain_exp	0.87984186	r3_37	r3_3
experimental_factor__strain_exp	0.8739769	r3_37	r3_2
experimental_factor__strain_exp	0.9249892	r3_37	r3_34
experimental_factor__strain_exp	0.9043969	r3_37	r3_7
experimental_factor__strain_exp	0.894402	r3_37	r3_32
experimental_factor__strain_exp	0.915012	r3_37	r3_17
experimental_factor__strain_exp	0.88118577	9.6.d	1.1.d
experimental_factor__strain_exp	0.96234906	9.6.d	6.1.d
experimental_factor__strain_exp	0.90662336	9.6.d	17.2.d
experimental_factor__strain_exp	0.9611453	9.6.d	9.1.d
experimental_factor__strain_exp	0.9270446	9.6.d	5.4.d
experimental_factor__strain_exp	0.9307442	9.6.d	15.4.d
experimental_factor__strain_exp	0.88863194	9.6.d	25.1.d
experimental_factor__strain_exp	0.9395155	9.6.d	7.1.d
experimental_factor__strain_exp	0.89443946	9.6.d	23.3.d
experimental_factor__strain_exp	0.91401315	9.6.d	18.2.d
experimental_factor__strain_exp	0.9046644	9.6.d	21.4.d
experimental_factor__strain_exp	0.9216867	9.6.d	1.4.d
experimental_factor__strain_exp	0.90483195	9.6.d	2.1.d
experimental_factor__strain_exp	0.8997748	9.6.d	21.3.d
experimental_factor__strain_exp	0.8948549	9.6.d	22.2.d
experimental_factor__strain_exp	0.89561164	9.6.d	24.1.d
experimental_factor__strain_exp	0.8786546	r1_14	r1_23
experimental_factor__strain_exp	0.87958133	r1_14	r2_13
experimental_factor__strain_exp	0.8946469	r1_14	r1_4
experimental_factor__strain_exp	0.9490278	r1_14	r1_13
experimental_factor__strain_exp	0.873286	r1_14	r1_19
experimental_factor__strain_exp	0.8757922	r1_14	r1_6
experimental_factor__strain_exp	0.9611517	6.6.d	6.1.d
experimental_factor__strain_exp	0.8648901	6.6.d	17.2.d
experimental_factor__strain_exp	0.88040555	6.6.d	9.1.d
experimental_factor__strain_exp	0.9077522	6.6.d	5.4.d
experimental_factor__strain_exp	0.8955014	6.6.d	15.4.d
experimental_factor__strain_exp	0.9079777	6.6.d	7.1.d
experimental_factor__strain_exp	0.86158156	6.6.d	23.3.d
experimental_factor__strain_exp	0.87921	6.6.d	18.2.d
experimental_factor__strain_exp	0.8668393	6.6.d	21.4.d
experimental_factor__strain_exp	0.8858486	6.6.d	1.4.d
experimental_factor__strain_exp	0.8700818	6.6.d	2.1.d
experimental_factor__strain_exp	0.86577034	6.6.d	21.3.d
experimental_factor__strain_exp	0.8602306	6.6.d	22.2.d
experimental_factor__strain_exp	0.85181016	6.6.d	24.1.d
experimental_factor__strain_exp	0.9530616	6.6.d	9.6.d
experimental_factor__strain_exp	0.8764463	r1_35	r1_23
experimental_factor__strain_exp	0.8648978	r1_35	r3_34
experimental_factor__strain_exp	0.8547964	r1_35	r2_33
experimental_factor__strain_exp	0.8702297	r1_35	r1_14
experimental_factor__strain_exp	0.89308	23.2.d	1.1.d
experimental_factor__strain_exp	0.90375984	23.2.d	6.1.d
experimental_factor__strain_exp	0.94454074	23.2.d	17.2.d
experimental_factor__strain_exp	0.91139376	23.2.d	9.1.d
experimental_factor__strain_exp	0.8757824	23.2.d	22.3.b
experimental_factor__strain_exp	0.8968986	23.2.d	5.4.d
experimental_factor__strain_exp	0.9263352	23.2.d	15.4.d
experimental_factor__strain_exp	0.94701844	23.2.d	25.1.d
experimental_factor__strain_exp	0.90712357	23.2.d	7.1.d
experimental_factor__strain_exp	0.987816	23.2.d	23.3.d
experimental_factor__strain_exp	0.94458556	23.2.d	18.2.d
experimental_factor__strain_exp	0.94316554	23.2.d	21.4.d
experimental_factor__strain_exp	0.9200579	23.2.d	1.4.d
experimental_factor__strain_exp	0.9259057	23.2.d	2.1.d
experimental_factor__strain_exp	0.95266986	23.2.d	21.3.d
experimental_factor__strain_exp	0.97661626	23.2.d	22.2.d
experimental_factor__strain_exp	0.9534405	23.2.d	24.1.d
experimental_factor__strain_exp	0.8983141	23.2.d	9.6.d
experimental_factor__strain_exp	0.8596622	23.2.d	6.6.d
experimental_factor__strain_exp	0.8820952	t1990	t1981
experimental_factor__strain_exp	0.8979801	t1990	t1969
experimental_factor__strain_exp	0.8541355	t1990	t1935
experimental_factor__strain_exp	0.85584986	t1990	t1946
experimental_factor__strain_exp	0.85342205	t1990	t1974
experimental_factor__strain_exp	0.87693655	t1990	t1987
experimental_factor__strain_exp	0.91493225	t1990	t1940
experimental_factor__strain_exp	0.8702686	t1990	t1939
experimental_factor__strain_exp	0.8747368	t1990	t1951
experimental_factor__strain_exp	0.87949896	t1990	t1961
experimental_factor__strain_exp	0.9024034	t1971	t1923
experimental_factor__strain_exp	0.95800185	t1971	t1981
experimental_factor__strain_exp	0.9271215	t1971	t1969
experimental_factor__strain_exp	0.90305895	t1971	t1935
experimental_factor__strain_exp	0.91180485	t1971	t1946
experimental_factor__strain_exp	0.9627929	t1971	t1974
experimental_factor__strain_exp	0.9306515	t1971	t1987
experimental_factor__strain_exp	0.8926082	t1971	t1940
experimental_factor__strain_exp	0.9081929	t1971	t1939
experimental_factor__strain_exp	0.90870535	t1971	t1936
experimental_factor__strain_exp	0.94946694	t1971	t1951
experimental_factor__strain_exp	0.9562484	t1971	t1961
experimental_factor__strain_exp	0.8691416	t1971	t1990
experimental_factor__strain_exp	0.9031676	t1965	t1923
experimental_factor__strain_exp	0.9077826	t1965	t1981
experimental_factor__strain_exp	0.96263015	t1965	t1969
experimental_factor__strain_exp	0.9424362	t1965	t1935
experimental_factor__strain_exp	0.9502135	t1965	t1946
experimental_factor__strain_exp	0.93301547	t1965	t1974
experimental_factor__strain_exp	0.91909516	t1965	t1987
experimental_factor__strain_exp	0.91352856	t1965	t1940
experimental_factor__strain_exp	0.9022904	t1965	t1939
experimental_factor__strain_exp	0.931678	t1965	t1936
experimental_factor__strain_exp	0.9352366	t1965	t1951
experimental_factor__strain_exp	0.9682029	t1965	t1961
experimental_factor__strain_exp	0.87589836	t1965	t1990
experimental_factor__strain_exp	0.91700584	t1965	t1971
experimental_factor__strain_exp	0.8838481	r2_65	r2_49
experimental_factor__strain_exp	0.8714856	r2_65	r2_57
experimental_factor__strain_exp	0.8810432	r2_65	r2_25
experimental_factor__strain_exp	0.8826198	r2_65	r2_5
experimental_factor__strain_exp	0.86454797	r2_65	r2_33
experimental_factor__strain_exp	0.87234914	r2_65	r2_40
experimental_factor__strain_exp	0.92060673	r1_26	r1_23
experimental_factor__strain_exp	0.8523828	r1_26	r1_4
experimental_factor__strain_exp	0.8837429	r1_26	r1_13
experimental_factor__strain_exp	0.8765371	r1_26	r1_19
experimental_factor__strain_exp	0.85471696	r1_26	r1_6
experimental_factor__strain_exp	0.8849018	r1_26	r1_14
experimental_factor__strain_exp	0.8707514	r1_26	r1_35
experimental_factor__strain_exp	0.9163227	t1992	t1923
experimental_factor__strain_exp	0.9310291	t1992	t1981
experimental_factor__strain_exp	0.9168822	t1992	t1969
experimental_factor__strain_exp	0.9027904	t1992	t1935
experimental_factor__strain_exp	0.90638214	t1992	t1946
experimental_factor__strain_exp	0.9200589	t1992	t1974
experimental_factor__strain_exp	0.9121543	t1992	t1987
experimental_factor__strain_exp	0.88939035	t1992	t1940
experimental_factor__strain_exp	0.8936622	t1992	t1939
experimental_factor__strain_exp	0.90561277	t1992	t1936
experimental_factor__strain_exp	0.91859174	t1992	t1951
experimental_factor__strain_exp	0.9385195	t1992	t1961
experimental_factor__strain_exp	0.93292546	t1992	t1990
experimental_factor__strain_exp	0.92332476	t1992	t1971
experimental_factor__strain_exp	0.9197921	t1992	t1965
experimental_factor__strain_exp	0.88631654	9.7.d	1.1.d
experimental_factor__strain_exp	0.9353086	9.7.d	6.1.d
experimental_factor__strain_exp	0.9112612	9.7.d	17.2.d
