attr	score	s1	s2
nitrate_sam	0.71995	numeric mg/l	numeric
nitrate_sam	1.0000001	numeric µmol/kg	numeric
nitrate_sam	0.71995	numeric µmol/kg	numeric mg/l
nitrate_sam	0.8995125	numeric mg/l number mg/l	numeric mg/l
nitrate_sam	1.0000001	numeric µmol/l	numeric
nitrate_sam	0.71995	numeric µmol/l	numeric mg/l
nitrate_sam	1.0000001	numeric µmol/l	numeric µmol/kg
nitrate_sam	0.7973217	number	missing not provided
nitrate_sam	1.0000001	numeric ug-n/l	numeric
nitrate_sam	0.71995	numeric ug-n/l	numeric mg/l
nitrate_sam	1.0000001	numeric ug-n/l	numeric µmol/kg
nitrate_sam	1.0000001	numeric ug-n/l	numeric µmol/l
nitrate_sam	0.73744714	numeric micro molar	numeric
nitrate_sam	0.73744714	numeric micro molar	numeric µmol/kg
nitrate_sam	0.73744714	numeric micro molar	numeric µmol/l
nitrate_sam	0.73744714	numeric micro molar	numeric ug-n/l
nitrate_sam	0.7559202	numeric um	numeric
nitrate_sam	0.7559202	numeric um	numeric µmol/kg
nitrate_sam	0.7559202	numeric um	numeric µmol/l
nitrate_sam	0.7559202	numeric um	numeric ug-n/l
nitrate_sam	0.7676193	not applicable	missing not provided
nitrate_sam	0.72682357	numeric micromoles per liter	numeric mg/l number mg/l
nitrate_sam	0.8631481	number m	number
nitrate_sam	1.0000001	numeric umol/l	numeric
nitrate_sam	0.71995	numeric umol/l	numeric mg/l
nitrate_sam	1.0000001	numeric umol/l	numeric µmol/kg
nitrate_sam	1.0000001	numeric umol/l	numeric µmol/l
nitrate_sam	1.0000001	numeric umol/l	numeric ug-n/l
nitrate_sam	0.73744714	numeric umol/l	numeric micro molar
nitrate_sam	0.7559202	numeric umol/l	numeric um
nitrate_sam	0.82535154	missing	missing not provided
nitrate_sam	0.9222252	not collected	missing not provided
nitrate_sam	0.7899751	not collected	number
nitrate_sam	0.7857067	not collected	not applicable
nitrate_sam	0.9106124	number mg/l	numeric mg/l number mg/l
nitrate_sam	0.7566449	number mg/l	number
nitrate_sam	0.75507236	number mg/l	number m
nitrate_sam	0.7973217	number µmol/kg	missing not provided
nitrate_sam	1.0000001	number µmol/kg	number
nitrate_sam	0.8631481	number µmol/kg	number m
nitrate_sam	0.7899751	number µmol/kg	not collected
nitrate_sam	0.7566449	number µmol/kg	number mg/l
nitrate_sam	0.7973217	number µg/l	missing not provided
nitrate_sam	1.0000001	number µg/l	number
nitrate_sam	0.8631481	number µg/l	number m
nitrate_sam	0.7899751	number µg/l	not collected
nitrate_sam	0.7566449	number µg/l	number mg/l
nitrate_sam	1.0000001	number µg/l	number µmol/kg
nitrate_sam	0.7973217	number µm	missing not provided
nitrate_sam	1.0000001	number µm	number
nitrate_sam	0.8631481	number µm	number m
nitrate_sam	0.7899751	number µm	not collected
nitrate_sam	0.7566449	number µm	number mg/l
nitrate_sam	1.0000001	number µm	number µmol/kg
nitrate_sam	1.0000001	number µm	number µg/l
nitrate_sam	0.772317	numeric mol/l	numeric
nitrate_sam	0.8616145	numeric mol/l	numeric mg/l
nitrate_sam	0.7555144	numeric mol/l	numeric mg l-1
nitrate_sam	0.772317	numeric mol/l	numeric µmol/kg
nitrate_sam	0.772317	numeric mol/l	numeric µmol/l
nitrate_sam	0.772317	numeric mol/l	numeric ug-n/l
nitrate_sam	0.772317	numeric mol/l	numeric umol/l
nitrate_sam	1.0000001	numeric µmol/dm3	numeric
nitrate_sam	0.71995	numeric µmol/dm3	numeric mg/l
nitrate_sam	1.0000001	numeric µmol/dm3	numeric µmol/kg
nitrate_sam	1.0000001	numeric µmol/dm3	numeric µmol/l
nitrate_sam	1.0000001	numeric µmol/dm3	numeric ug-n/l
