attr	score	s1	s2
isolation_site_sam	0.8333082	surface seawater kasitsna bay alaska	water lake solar lake israel number
isolation_site_sam	0.75681484	sediment of alkaline lake in wadi el natrun egypt	water lake solar lake israel number
isolation_site_sam	0.70062786	sediment of alkaline lake in wadi el natrun egypt	surface seawater kasitsna bay alaska
isolation_site_sam	0.75857687	soil from kobe city japan	water lake solar lake israel number
isolation_site_sam	0.81066084	north pacific sub-tropical gyre hawaii ocean time-series hot station aloha	surface seawater kasitsna bay alaska
isolation_site_sam	0.85068095	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya	water lake solar lake israel number
isolation_site_sam	0.77266145	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya	surface seawater kasitsna bay alaska
isolation_site_sam	0.8133024	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya	sediment of alkaline lake in wadi el natrun egypt
isolation_site_sam	0.71702564	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya	soil from kobe city japan
isolation_site_sam	0.7221772	atlantic ocean	water lake solar lake israel number
isolation_site_sam	0.81592214	atlantic ocean	surface seawater kasitsna bay alaska
isolation_site_sam	0.9031537	atlantic ocean	north pacific sub-tropical gyre hawaii ocean time-series hot station aloha
isolation_site_sam	0.82444125	rice plant residue in flooded rice-field soil in japan	water lake solar lake israel number
isolation_site_sam	0.7211601	rice plant residue in flooded rice-field soil in japan	sediment of alkaline lake in wadi el natrun egypt
isolation_site_sam	0.8811351	rice plant residue in flooded rice-field soil in japan	soil from kobe city japan
isolation_site_sam	0.8458138	rice plant residue in flooded rice-field soil in japan	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya
isolation_site_sam	0.77900445	under frozen sand auke bay ak	water lake solar lake israel number
isolation_site_sam	0.7878135	under frozen sand auke bay ak	surface seawater kasitsna bay alaska
isolation_site_sam	0.7836651	under frozen sand auke bay ak	sediment of alkaline lake in wadi el natrun egypt
isolation_site_sam	0.7485136	under frozen sand auke bay ak	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya
isolation_site_sam	0.71879286	under frozen sand auke bay ak	beach sand from nha trang
isolation_site_sam	0.8030774	sakinaw lake	water lake solar lake israel number
isolation_site_sam	0.7536403	sakinaw lake	surface seawater kasitsna bay alaska
isolation_site_sam	0.70802414	sakinaw lake	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya
isolation_site_sam	0.70272624	crude oil	rice plant residue in flooded rice-field soil in japan
isolation_site_sam	0.84712964	soil sample of a penguin habitat near the king sejong station on king george island antarctica	water lake solar lake israel number
isolation_site_sam	0.7726862	soil sample of a penguin habitat near the king sejong station on king george island antarctica	soil from kobe city japan
isolation_site_sam	0.82096845	soil sample of a penguin habitat near the king sejong station on king george island antarctica	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya
isolation_site_sam	0.7166144	soil sample of a penguin habitat near the king sejong station on king george island antarctica	atlantic ocean
isolation_site_sam	0.7840304	soil sample of a penguin habitat near the king sejong station on king george island antarctica	rice plant residue in flooded rice-field soil in japan
isolation_site_sam	0.7000401	rumen of cattle number l. ganqiu	water lake solar lake israel number
isolation_site_sam	0.7210346	rumen of cattle number l. ganqiu	bacterial bloom in the brine under trona from alkaline equatorial lake magadi in kenya
isolation_site_sam	0.77859807	rumen of cattle number l. ganqiu	rice plant residue in flooded rice-field soil in japan
isolation_site_sam	0.7210777	rumen of cattle number l. ganqiu	soil sample of a penguin habitat near the king sejong station on king george island antarctica
isolation_site_sam	0.7450551	soil ottawa canada	water lake solar lake israel number
isolation_site_sam	0.73755866	soil ottawa canada	soil from kobe city japan
isolation_site_sam	0.7283375	soil ottawa canada	rice plant residue in flooded rice-field soil in japan
