attr	score	s1	s2
host_scietific_nam_sam	0.8369762	apteryx australis mantelli	gallirallus australis greyi
host_scietific_nam_sam	0.77858084	desmodus rotundus	paroaria coronata
host_scietific_nam_sam	0.7959061	geospiza difficilis septentrionalis	paroaria coronata
host_scietific_nam_sam	0.7590708	geospiza difficilis septentrionalis	parahyaena brunnea
host_scietific_nam_sam	0.7701884	lemur catta	hylomantis lemur or atelopus zeteki
host_scietific_nam_sam	0.7099245	ninox novaeseelandiae	alouatta pigra
host_scietific_nam_sam	0.7369867	tremarctos ornatus	paroaria coronata
host_scietific_nam_sam	0.7159253	tremarctos ornatus	geospiza difficilis septentrionalis
host_scietific_nam_sam	0.7386177	eremophilla alpestris	paroaria coronata
host_scietific_nam_sam	0.7196981	eremophilla alpestris	geospiza difficilis septentrionalis
host_scietific_nam_sam	0.7007106	eremophilla alpestris	ninox novaeseelandiae
host_scietific_nam_sam	0.72168356	lonchura fringilloides	paroaria coronata
host_scietific_nam_sam	0.7340988	lonchura fringilloides	alouatta pigra
host_scietific_nam_sam	0.7080617	lonchura fringilloides	geospiza difficilis septentrionalis
host_scietific_nam_sam	0.738619	lonchura fringilloides	crocodylus rhombifer
host_scietific_nam_sam	0.76422954	lonchura fringilloides	ninox novaeseelandiae
host_scietific_nam_sam	0.7103023	lonchura fringilloides	eremophilla alpestris
host_scietific_nam_sam	0.7086587	cacatua galerita	paroaria coronata
host_scietific_nam_sam	0.7856073	cacatua galerita	alouatta pigra
host_scietific_nam_sam	0.71998334	cacatua galerita	ninox novaeseelandiae
host_scietific_nam_sam	0.8034845	cacatua galerita	lonchura fringilloides
host_scietific_nam_sam	0.71485627	merops pusillus	paroaria coronata
host_scietific_nam_sam	0.71267295	merops pusillus	geospiza difficilis septentrionalis
host_scietific_nam_sam	0.7369867	calcarius ornatus	paroaria coronata
host_scietific_nam_sam	0.7159253	calcarius ornatus	geospiza difficilis septentrionalis
host_scietific_nam_sam	0.9999998	calcarius ornatus	tremarctos ornatus
host_scietific_nam_sam	0.8067007	tragelaphus strepsiceros	alouatta pigra
host_scietific_nam_sam	0.7537761	tragelaphus strepsiceros	ninox novaeseelandiae
host_scietific_nam_sam	0.82309777	tragelaphus strepsiceros	lonchura fringilloides
host_scietific_nam_sam	0.7538421	tragelaphus strepsiceros	cacatua galerita
host_scietific_nam_sam	0.8813086	laniarius ferrugineus	paroaria coronata
host_scietific_nam_sam	0.7345861	laniarius ferrugineus	parahyaena brunnea
host_scietific_nam_sam	0.75685906	laniarius ferrugineus	alouatta pigra
host_scietific_nam_sam	0.7629155	laniarius ferrugineus	desmodus rotundus
host_scietific_nam_sam	0.85687983	laniarius ferrugineus	geospiza difficilis septentrionalis
host_scietific_nam_sam	0.73514116	laniarius ferrugineus	ninox novaeseelandiae
host_scietific_nam_sam	0.78255486	laniarius ferrugineus	tremarctos ornatus
host_scietific_nam_sam	0.7984357	laniarius ferrugineus	eremophilla alpestris
host_scietific_nam_sam	0.71313834	laniarius ferrugineus	diceros bicornis michaeli
host_scietific_nam_sam	0.8093166	laniarius ferrugineus	lonchura fringilloides
host_scietific_nam_sam	0.802607	laniarius ferrugineus	cacatua galerita
host_scietific_nam_sam	0.75650185	laniarius ferrugineus	merops pusillus
host_scietific_nam_sam	0.78255486	laniarius ferrugineus	calcarius ornatus
host_scietific_nam_sam	0.7680236	laniarius ferrugineus	tragelaphus strepsiceros
host_scietific_nam_sam	1.0	anas aucklandica nesiotis	anas aucklandica chlorotis
host_scietific_nam_sam	0.99017155	elephas maximus maximus	elephas maximus
host_scietific_nam_sam	0.70763713	batis capensis	cacatua galerita
host_scietific_nam_sam	0.723325	anolis allisoni	alouatta pigra
host_scietific_nam_sam	0.73671204	streptopelia capicola	paroaria coronata
host_scietific_nam_sam	0.81731415	icteria virens	paroaria coronata
host_scietific_nam_sam	0.7067914	icteria virens	desmodus rotundus
host_scietific_nam_sam	0.80221343	icteria virens	geospiza difficilis septentrionalis
host_scietific_nam_sam	0.76078933	icteria virens	tremarctos ornatus
host_scietific_nam_sam	0.71895885	icteria virens	cacatua galerita
host_scietific_nam_sam	0.72855127	icteria virens	merops pusillus
host_scietific_nam_sam	0.76078933	icteria virens	calcarius ornatus
host_scietific_nam_sam	0.8551059	icteria virens	laniarius ferrugineus
host_scietific_nam_sam	0.8221633	panthera leo	panthera onca
host_scietific_nam_sam	0.7985542	ursus arctos syriacus	ammodramus maritimus
host_scietific_nam_sam	0.7223431	equus burchellii	struthio camelus
host_scietific_nam_sam	0.86636007	equus burchellii	equus grevyi
host_scietific_nam_sam	0.7073174	equus burchellii	cacatua galerita
host_scietific_nam_sam	0.74876565	equus burchellii	laniarius ferrugineus
host_scietific_nam_sam	0.723998	alisterus scapularis	paroaria coronata
