attr	score	s1	s2
host_scietific_nam_sam	0.72416383	gallirallus australis greyi	paroaria coronata
host_scietific_nam_sam	0.7121701	gallirallus australis greyi	urocitellus parryii
host_scietific_nam_sam	0.7924403	apteryx australis mantelli	gallirallus australis greyi
host_scietific_nam_sam	0.74557936	podargus strigoides	gallirallus australis greyi
host_scietific_nam_sam	0.7008803	bovicola caprae	urocitellus parryii
host_scietific_nam_sam	0.70121914	bovicola caprae	gallirallus australis greyi
host_scietific_nam_sam	0.7002893	aceros corrugatus	urocitellus parryii
host_scietific_nam_sam	0.72319055	aceros corrugatus	gallirallus australis greyi
host_scietific_nam_sam	0.7207181	geospiza difficilis septentrionalis	paroaria coronata
host_scietific_nam_sam	0.7299229	geospiza difficilis septentrionalis	urocitellus parryii
host_scietific_nam_sam	0.7502425	geospiza difficilis septentrionalis	gallirallus australis greyi
host_scietific_nam_sam	0.72243273	speothos venaticus	urocitellus parryii
host_scietific_nam_sam	0.71144205	speothos venaticus	gallirallus australis greyi
host_scietific_nam_sam	0.7172542	speothos venaticus	agelaius phoeniceus
host_scietific_nam_sam	0.7173795	hypargos niveoguttatus	podargus strigoides
host_scietific_nam_sam	0.72255135	hypargos niveoguttatus	agelaius phoeniceus
host_scietific_nam_sam	0.70140547	hypargos niveoguttatus	speothos venaticus
host_scietific_nam_sam	0.70506024	halcyon albiventris	gallirallus australis greyi
host_scietific_nam_sam	0.72353095	buteo jamaicensis	urocitellus parryii
host_scietific_nam_sam	0.71448547	buteo jamaicensis	gallirallus australis greyi
host_scietific_nam_sam	0.7521006	buteo jamaicensis	agelaius phoeniceus
host_scietific_nam_sam	0.7511659	buteo jamaicensis	geospiza difficilis septentrionalis
host_scietific_nam_sam	0.7073875	buteo jamaicensis	speothos venaticus
host_scietific_nam_sam	0.72932976	camaroptera brachyura	paroaria coronata
host_scietific_nam_sam	0.7119566	camaroptera brachyura	tamandua tetradactyla
host_scietific_nam_sam	0.72598845	camaroptera brachyura	gallirallus australis greyi
host_scietific_nam_sam	0.7114345	camaroptera brachyura	podargus strigoides
host_scietific_nam_sam	0.73728615	camaroptera brachyura	geospiza difficilis septentrionalis
host_scietific_nam_sam	0.7172259	camaroptera brachyura	halcyon albiventris
host_scietific_nam_sam	0.8247387	crocodylus rhombifer	shinisaurus crocodilurus
host_scietific_nam_sam	0.74232364	strigops habroptilus	gallirallus australis greyi
host_scietific_nam_sam	0.7599506	strigops habroptilus	podargus strigoides
host_scietific_nam_sam	0.7087542	strigops habroptilus	agelaius phoeniceus
host_scietific_nam_sam	0.70661074	strigops habroptilus	speothos venaticus
host_scietific_nam_sam	0.70142287	strigops habroptilus	hypargos niveoguttatus
host_scietific_nam_sam	0.7045771	strigops habroptilus	buteo jamaicensis
host_scietific_nam_sam	0.7366541	strigops habroptilus	camaroptera brachyura
host_scietific_nam_sam	0.7185074	ammodramus maritimus	urocitellus parryii
host_scietific_nam_sam	0.72008353	ammodramus maritimus	geospiza difficilis septentrionalis
