attr	score	s1	s2
description_exp	0.9469343	f heteroclitus j2 foregut mucosa a number	f heteroclitus p1 foregut feces a number
description_exp	0.70094675	f heteroclitus j2 foregut mucosa a number	correlation between pb-all predisposed mice and their gut microbiome
description_exp	0.92977405	f heteroclitus c1 hindgut mucosa a number	f heteroclitus p1 foregut feces a number
description_exp	0.7111144	f heteroclitus c1 hindgut mucosa a number	correlation between pb-all predisposed mice and their gut microbiome
description_exp	0.9764633	f heteroclitus c1 hindgut mucosa a number	f heteroclitus j2 foregut mucosa a number
description_exp	0.9093325	f heteroclitus p3 hindgut mucosa b number	f heteroclitus p1 foregut feces a number
description_exp	0.9546182	f heteroclitus p3 hindgut mucosa b number	f heteroclitus j2 foregut mucosa a number
description_exp	0.9751522	f heteroclitus p3 hindgut mucosa b number	f heteroclitus c1 hindgut mucosa a number
description_exp	0.99999976	blank wh13 12c	blank wh8 7c
description_exp	0.7358289	human oral microbiome	correlation between pb-all predisposed mice and their gut microbiome
description_exp	0.9229447	f heteroclitus j5 foregut mucosa b number	f heteroclitus p1 foregut feces a number
description_exp	0.9741502	f heteroclitus j5 foregut mucosa b number	f heteroclitus j2 foregut mucosa a number
description_exp	0.9498015	f heteroclitus j5 foregut mucosa b number	f heteroclitus c1 hindgut mucosa a number
description_exp	0.9785881	f heteroclitus j5 foregut mucosa b number	f heteroclitus p3 hindgut mucosa b number
description_exp	0.82173693	f heteroclitus p3 gill a number	f heteroclitus p1 foregut feces a number
description_exp	0.7996338	f heteroclitus p3 gill a number	f heteroclitus j2 foregut mucosa a number
description_exp	0.7945693	f heteroclitus p3 gill a number	f heteroclitus c1 hindgut mucosa a number
description_exp	0.7857301	f heteroclitus p3 gill a number	f heteroclitus p3 hindgut mucosa b number
description_exp	0.7884115	f heteroclitus p3 gill a number	f heteroclitus j5 foregut mucosa b number
description_exp	0.94763994	f heteroclitus p6 hindgut feces b number	f heteroclitus p1 foregut feces a number
description_exp	0.89442784	f heteroclitus p6 hindgut feces b number	f heteroclitus j2 foregut mucosa a number
description_exp	0.924249	f heteroclitus p6 hindgut feces b number	f heteroclitus c1 hindgut mucosa a number
description_exp	0.95399415	f heteroclitus p6 hindgut feces b number	f heteroclitus p3 hindgut mucosa b number
description_exp	0.9239773	f heteroclitus p6 hindgut feces b number	f heteroclitus j5 foregut mucosa b number
description_exp	0.79853004	f heteroclitus p6 hindgut feces b number	f heteroclitus p3 gill a number
description_exp	0.9469343	f heteroclitus p4 foregut mucosa a number	f heteroclitus p1 foregut feces a number
description_exp	0.70094675	f heteroclitus p4 foregut mucosa a number	correlation between pb-all predisposed mice and their gut microbiome
description_exp	0.9999998	f heteroclitus p4 foregut mucosa a number	f heteroclitus j2 foregut mucosa a number
description_exp	0.9764633	f heteroclitus p4 foregut mucosa a number	f heteroclitus c1 hindgut mucosa a number
description_exp	0.9546182	f heteroclitus p4 foregut mucosa a number	f heteroclitus p3 hindgut mucosa b number
description_exp	0.9741502	f heteroclitus p4 foregut mucosa a number	f heteroclitus j5 foregut mucosa b number
description_exp	0.7996338	f heteroclitus p4 foregut mucosa a number	f heteroclitus p3 gill a number
description_exp	0.89442784	f heteroclitus p4 foregut mucosa a number	f heteroclitus p6 hindgut feces b number
description_exp	0.82173693	f heteroclitus p2 gill a number	f heteroclitus p1 foregut feces a number
description_exp	0.7996338	f heteroclitus p2 gill a number	f heteroclitus j2 foregut mucosa a number
description_exp	0.7945693	f heteroclitus p2 gill a number	f heteroclitus c1 hindgut mucosa a number
description_exp	0.7857301	f heteroclitus p2 gill a number	f heteroclitus p3 hindgut mucosa b number
description_exp	0.7884115	f heteroclitus p2 gill a number	f heteroclitus j5 foregut mucosa b number
description_exp	1.0000002	f heteroclitus p2 gill a number	f heteroclitus p3 gill a number
description_exp	0.79853004	f heteroclitus p2 gill a number	f heteroclitus p6 hindgut feces b number
description_exp	0.7996338	f heteroclitus p2 gill a number	f heteroclitus p4 foregut mucosa a number
description_exp	0.9469343	f heteroclitus j5 foregut mucosa a number	f heteroclitus p1 foregut feces a number
description_exp	0.70094675	f heteroclitus j5 foregut mucosa a number	correlation between pb-all predisposed mice and their gut microbiome
description_exp	0.9999998	f heteroclitus j5 foregut mucosa a number	f heteroclitus j2 foregut mucosa a number
description_exp	0.9764633	f heteroclitus j5 foregut mucosa a number	f heteroclitus c1 hindgut mucosa a number
