attr	score	s1	s2
taxonomy_species_sam	0.7161002	aonyx cinerea	urocolius macrourus
taxonomy_species_sam	0.73173785	charadrius vociferus	urocolius macrourus
taxonomy_species_sam	0.70746726	spizella pallida	aonyx cinerea
taxonomy_species_sam	0.7875065	pycnonotus barbatus	urocolius macrourus
taxonomy_species_sam	0.7427831	pycnonotus barbatus	charadrius vociferus
taxonomy_species_sam	0.7319575	antidorcas marsupialis	connochaetes taurinus
taxonomy_species_sam	0.7384745	urocitellus parryii	urocolius macrourus
taxonomy_species_sam	0.7467774	urocitellus parryii	aonyx cinerea
taxonomy_species_sam	0.7502146	serinus canicollis	urocolius macrourus
taxonomy_species_sam	0.7008538	serinus canicollis	aonyx cinerea
taxonomy_species_sam	0.71627665	serinus canicollis	charadrius vociferus
taxonomy_species_sam	0.7146709	serinus canicollis	connochaetes taurinus
taxonomy_species_sam	0.75432324	serinus canicollis	pycnonotus barbatus
taxonomy_species_sam	0.7353352	tragelaphus strepsiceros	connochaetes taurinus
taxonomy_species_sam	0.74926805	tragelaphus strepsiceros	antidorcas marsupialis
taxonomy_species_sam	0.7929687	nestor notabilis	nestor meridionalis
taxonomy_species_sam	0.7043599	pseudopus apodus	urocolius macrourus
taxonomy_species_sam	0.70889395	pseudopus apodus	pycnonotus barbatus
taxonomy_species_sam	0.7364684	pseudopus apodus	antidorcas marsupialis
taxonomy_species_sam	0.7149525	myrmecocichla formicivora	aonyx cinerea
taxonomy_species_sam	0.72065264	tamandua tetradactyla	aonyx cinerea
taxonomy_species_sam	0.70058477	tamandua tetradactyla	myrmecocichla formicivora
taxonomy_species_sam	0.7357797	hippotragus niger	tragelaphus strepsiceros
taxonomy_species_sam	0.7333553	diceros bicornis	antidorcas marsupialis
taxonomy_species_sam	0.7695354	diceros bicornis	tragelaphus strepsiceros
taxonomy_species_sam	0.7132019	diceros bicornis	pseudopus apodus
taxonomy_species_sam	0.7116073	dryoscopus cubla	urocolius macrourus
taxonomy_species_sam	0.70551306	dryoscopus cubla	pycnonotus barbatus
taxonomy_species_sam	0.7778999	cinnyricinclus leucogaster	urocolius macrourus
taxonomy_species_sam	0.74775106	cinnyricinclus leucogaster	aonyx cinerea
taxonomy_species_sam	0.7308319	cinnyricinclus leucogaster	charadrius vociferus
taxonomy_species_sam	0.75728995	cinnyricinclus leucogaster	pycnonotus barbatus
taxonomy_species_sam	0.71716744	cinnyricinclus leucogaster	urocitellus parryii
taxonomy_species_sam	0.75702786	cinnyricinclus leucogaster	serinus canicollis
taxonomy_species_sam	0.7656015	cinnyricinclus leucogaster	myrmecocichla formicivora
taxonomy_species_sam	0.7273932	cinnyricinclus leucogaster	dryoscopus cubla
taxonomy_species_sam	0.8125669	polyplax sp	lipoptena sp
taxonomy_species_sam	0.75492746	prosthemadera novaeseelandiae	gallirallus australis
taxonomy_species_sam	0.7015335	tolypeutes matacus	connochaetes taurinus
taxonomy_species_sam	0.70451313	paroaria coronata	spizella pallida
taxonomy_species_sam	0.7245501	rhyticeros undulatus	urocolius macrourus
taxonomy_species_sam	0.70616543	rhyticeros undulatus	aonyx cinerea
taxonomy_species_sam	0.71186227	rhyticeros undulatus	charadrius vociferus
taxonomy_species_sam	0.78280324	rhyticeros undulatus	pycnonotus barbatus
taxonomy_species_sam	0.7096159	rhyticeros undulatus	serinus canicollis
taxonomy_species_sam	0.7552399	rhyticeros undulatus	pseudopus apodus
taxonomy_species_sam	0.7030927	rhyticeros undulatus	gallirallus australis
taxonomy_species_sam	0.7965994	rhyticeros undulatus	diceros bicornis
taxonomy_species_sam	0.7253129	rhyticeros undulatus	cinnyricinclus leucogaster
taxonomy_species_sam	0.7144895	zoothera gurneyi	urocolius macrourus
