attr	score	s1	s2
symptom_sam	0.8302402	dengue hemorrhagic fever/dengue shock syndrome	dengue fever
symptom_sam	0.91672844	chill msk fatigue headache	msk fatigue throat headache taste
symptom_sam	0.80531776	headache	msk fatigue throat headache taste
symptom_sam	0.78123677	headache	chill msk fatigue headache
symptom_sam	0.8442227	msk throat sob taste	msk fatigue throat headache taste
symptom_sam	0.74257743	msk throat sob taste	chill msk fatigue headache
symptom_sam	0.8420276	throat headache	msk fatigue throat headache taste
symptom_sam	0.70414245	throat headache	chill msk fatigue headache
symptom_sam	0.8582681	throat headache	throat
symptom_sam	0.8577297	throat headache	headache
symptom_sam	0.92954475	subj_fvr msk fatigue rn_nose throat sob headache taste abd	msk fatigue throat headache taste
symptom_sam	0.8700086	subj_fvr msk fatigue rn_nose throat sob headache taste abd	chill msk fatigue headache
symptom_sam	0.7322859	subj_fvr msk fatigue rn_nose throat sob headache taste abd	headache
symptom_sam	0.8880977	subj_fvr msk fatigue rn_nose throat sob headache taste abd	msk throat sob taste
symptom_sam	0.76633674	subj_fvr msk fatigue rn_nose throat sob headache taste abd	throat headache
symptom_sam	0.9999998	subj_fvr throat	throat
symptom_sam	0.8582681	subj_fvr throat	throat headache
symptom_sam	0.7298011	fvr chill cough headache	msk fatigue throat headache taste
symptom_sam	0.7710059	fvr chill cough headache	chill msk fatigue headache
symptom_sam	0.762532	fvr chill cough headache	headache
symptom_sam	0.73572576	fvr chill cough headache	throat headache
symptom_sam	0.7139883	fvr chill cough headache	subj_fvr msk fatigue rn_nose throat sob headache taste abd
symptom_sam	0.8577995	fvr msk fatigue cough sob headache	msk fatigue throat headache taste
symptom_sam	0.87347215	fvr msk fatigue cough sob headache	chill msk fatigue headache
symptom_sam	0.7492778	fvr msk fatigue cough sob headache	headache
symptom_sam	0.77835256	fvr msk fatigue cough sob headache	msk throat sob taste
symptom_sam	0.7023209	fvr msk fatigue cough sob headache	throat headache
symptom_sam	0.87636197	fvr msk fatigue cough sob headache	subj_fvr msk fatigue rn_nose throat sob headache taste abd
symptom_sam	0.87123424	fvr msk fatigue cough sob headache	fvr chill cough headache
symptom_sam	0.7906089	msk cough	msk fatigue throat headache taste
symptom_sam	0.83030057	msk cough	chill msk fatigue headache
symptom_sam	0.76156044	msk cough	msk throat sob taste
symptom_sam	0.7637694	msk cough	subj_fvr msk fatigue rn_nose throat sob headache taste abd
symptom_sam	0.8390379	msk cough	fvr msk fatigue cough sob headache
symptom_sam	0.9261748	msk throat cough sob headache taste	msk fatigue throat headache taste
symptom_sam	0.84498024	msk throat cough sob headache taste	chill msk fatigue headache
symptom_sam	0.77312964	msk throat cough sob headache taste	headache
symptom_sam	0.924163	msk throat cough sob headache taste	msk throat sob taste
symptom_sam	0.83243966	msk throat cough sob headache taste	throat headache
symptom_sam	0.9299246	msk throat cough sob headache taste	subj_fvr msk fatigue rn_nose throat sob headache taste abd
symptom_sam	0.79544646	msk throat cough sob headache taste	fvr chill cough headache
symptom_sam	0.8902206	msk throat cough sob headache taste	fvr msk fatigue cough sob headache
symptom_sam	0.83062625	msk throat cough sob headache taste	msk cough
symptom_sam	0.8971527	msk fatigue throat sob headache abd	msk fatigue throat headache taste
symptom_sam	0.86987484	msk fatigue throat sob headache abd	chill msk fatigue headache
symptom_sam	0.7234551	msk fatigue throat sob headache abd	headache
symptom_sam	0.84737074	msk fatigue throat sob headache abd	msk throat sob taste
symptom_sam	0.76187134	msk fatigue throat sob headache abd	throat headache
symptom_sam	0.9823609	msk fatigue throat sob headache abd	subj_fvr msk fatigue rn_nose throat sob headache taste abd
symptom_sam	0.70194525	msk fatigue throat sob headache abd	fvr chill cough headache
symptom_sam	0.88712674	msk fatigue throat sob headache abd	fvr msk fatigue cough sob headache
symptom_sam	0.77403593	msk fatigue throat sob headache abd	msk cough
symptom_sam	0.89737594	msk fatigue throat sob headache abd	msk throat cough sob headache taste
symptom_sam	0.85392046	fatigue rn_nose throat cough	msk fatigue throat headache taste
symptom_sam	0.74882376	fatigue rn_nose throat cough	chill msk fatigue headache
symptom_sam	0.783703	fatigue rn_nose throat cough	throat
symptom_sam	0.74515235	fatigue rn_nose throat cough	headache
symptom_sam	0.89096195	fatigue rn_nose throat cough	throat headache
symptom_sam	0.79372215	fatigue rn_nose throat cough	subj_fvr msk fatigue rn_nose throat sob headache taste abd
symptom_sam	0.783703	fatigue rn_nose throat cough	subj_fvr throat
symptom_sam	0.77145684	fatigue rn_nose throat cough	fvr chill cough headache
symptom_sam	0.7877595	fatigue rn_nose throat cough	fvr msk fatigue cough sob headache
symptom_sam	0.8285251	fatigue rn_nose throat cough	msk throat cough sob headache taste
symptom_sam	0.7924361	fatigue rn_nose throat cough	msk fatigue throat sob headache abd
symptom_sam	0.85907483	fvr subj_fvr chill msk fatigue nv headache taste	msk fatigue throat headache taste
symptom_sam	0.89706975	fvr subj_fvr chill msk fatigue nv headache taste	chill msk fatigue headache
symptom_sam	0.70853746	fvr subj_fvr chill msk fatigue nv headache taste	headache
symptom_sam	0.7417934	fvr subj_fvr chill msk fatigue nv headache taste	msk throat sob taste
symptom_sam	0.8322031	fvr subj_fvr chill msk fatigue nv headache taste	subj_fvr msk fatigue rn_nose throat sob headache taste abd
symptom_sam	0.8470272	fvr subj_fvr chill msk fatigue nv headache taste	fvr chill cough headache
symptom_sam	0.89975095	fvr subj_fvr chill msk fatigue nv headache taste	fvr msk fatigue cough sob headache
symptom_sam	0.7775053	fvr subj_fvr chill msk fatigue nv headache taste	msk cough
symptom_sam	0.82500494	fvr subj_fvr chill msk fatigue nv headache taste	msk throat cough sob headache taste
symptom_sam	0.804649	fvr subj_fvr chill msk fatigue nv headache taste	msk fatigue throat sob headache abd
symptom_sam	0.8642634	msk fatigue rn_nose throat cough sob abd	msk fatigue throat headache taste
symptom_sam	0.8346584	msk fatigue rn_nose throat cough sob abd	chill msk fatigue headache
symptom_sam	0.855289	msk fatigue rn_nose throat cough sob abd	msk throat sob taste
symptom_sam	0.72449404	msk fatigue rn_nose throat cough sob abd	throat headache
symptom_sam	0.96305376	msk fatigue rn_nose throat cough sob abd	subj_fvr msk fatigue rn_nose throat sob headache taste abd
symptom_sam	0.7221558	msk fatigue rn_nose throat cough sob abd	fvr chill cough headache
symptom_sam	0.89107925	msk fatigue rn_nose throat cough sob abd	fvr msk fatigue cough sob headache
symptom_sam	0.8141443	msk fatigue rn_nose throat cough sob abd	msk cough
symptom_sam	0.9030962	msk fatigue rn_nose throat cough sob abd	msk throat cough sob headache taste
symptom_sam	0.9796403	msk fatigue rn_nose throat cough sob abd	msk fatigue throat sob headache abd
symptom_sam	0.81709445	msk fatigue rn_nose throat cough sob abd	fatigue rn_nose throat cough
symptom_sam	0.7869126	msk fatigue rn_nose throat cough sob abd	fvr subj_fvr chill msk fatigue nv headache taste
symptom_sam	0.83286804	fvr subj_fvr chill fatigue throat cough sob headache	msk fatigue throat headache taste
symptom_sam	0.81273544	fvr subj_fvr chill fatigue throat cough sob headache	chill msk fatigue headache
symptom_sam	0.7713694	fvr subj_fvr chill fatigue throat cough sob headache	headache
symptom_sam	0.7454324	fvr subj_fvr chill fatigue throat cough sob headache	msk throat sob taste
symptom_sam	0.8361672	fvr subj_fvr chill fatigue throat cough sob headache	throat headache
symptom_sam	0.8460885	fvr subj_fvr chill fatigue throat cough sob headache	subj_fvr msk fatigue rn_nose throat sob headache taste abd
symptom_sam	0.9336665	fvr subj_fvr chill fatigue throat cough sob headache	fvr chill cough headache
symptom_sam	0.9172717	fvr subj_fvr chill fatigue throat cough sob headache	fvr msk fatigue cough sob headache
symptom_sam	0.88887876	fvr subj_fvr chill fatigue throat cough sob headache	msk throat cough sob headache taste
symptom_sam	0.841834	fvr subj_fvr chill fatigue throat cough sob headache	msk fatigue throat sob headache abd
