attr	score	s1	s2
glucose_sam	0.9101118	12c	13c
glucose_sam	0.94590724	93_mg/dl	88_mg/dl
glucose_sam	0.89806837	101_mg/dl	88_mg/dl
glucose_sam	0.897112	101_mg/dl	93_mg/dl
glucose_sam	0.941955	94_mg/dl	88_mg/dl
glucose_sam	0.97010255	94_mg/dl	93_mg/dl
glucose_sam	0.901088	94_mg/dl	101_mg/dl
glucose_sam	0.9584191	80_mg/dl	88_mg/dl
glucose_sam	0.90678173	80_mg/dl	93_mg/dl
glucose_sam	0.9209311	80_mg/dl	101_mg/dl
glucose_sam	0.90475583	80_mg/dl	94_mg/dl
glucose_sam	0.97916466	87_mg/dl	88_mg/dl
glucose_sam	0.94636416	87_mg/dl	93_mg/dl
glucose_sam	0.8973362	87_mg/dl	101_mg/dl
glucose_sam	0.93769205	87_mg/dl	94_mg/dl
glucose_sam	0.9462534	87_mg/dl	80_mg/dl
glucose_sam	0.80459785	number mm	high number mm
glucose_sam	0.700037	no	yes
glucose_sam	0.9616506	82_mg/dl	88_mg/dl
glucose_sam	0.9405925	82_mg/dl	93_mg/dl
glucose_sam	0.91826713	82_mg/dl	101_mg/dl
glucose_sam	0.92795724	82_mg/dl	94_mg/dl
glucose_sam	0.9573879	82_mg/dl	80_mg/dl
glucose_sam	0.960846	82_mg/dl	87_mg/dl
glucose_sam	0.965524	81_mg/dl	88_mg/dl
glucose_sam	0.92949617	81_mg/dl	93_mg/dl
glucose_sam	0.91237664	81_mg/dl	101_mg/dl
glucose_sam	0.93277645	81_mg/dl	94_mg/dl
glucose_sam	0.9608053	81_mg/dl	80_mg/dl
glucose_sam	0.9616374	81_mg/dl	87_mg/dl
glucose_sam	0.9766392	81_mg/dl	82_mg/dl
glucose_sam	0.9664594	89_mg/dl	88_mg/dl
glucose_sam	0.96637785	89_mg/dl	93_mg/dl
glucose_sam	0.89986926	89_mg/dl	101_mg/dl
glucose_sam	0.96485484	89_mg/dl	94_mg/dl
glucose_sam	0.93792886	89_mg/dl	80_mg/dl
glucose_sam	0.9646888	89_mg/dl	87_mg/dl
glucose_sam	0.95406044	89_mg/dl	82_mg/dl
glucose_sam	0.9520878	89_mg/dl	81_mg/dl
glucose_sam	0.96351254	83_mg/dl	88_mg/dl
glucose_sam	0.9485921	83_mg/dl	93_mg/dl
glucose_sam	0.90391725	83_mg/dl	101_mg/dl
glucose_sam	0.94330883	83_mg/dl	94_mg/dl
glucose_sam	0.94855237	83_mg/dl	80_mg/dl
glucose_sam	0.9687183	83_mg/dl	87_mg/dl
glucose_sam	0.977003	83_mg/dl	82_mg/dl
glucose_sam	0.9772809	83_mg/dl	81_mg/dl
glucose_sam	0.9622947	83_mg/dl	89_mg/dl
glucose_sam	0.93020487	69_mg/dl	88_mg/dl
glucose_sam	0.93972796	69_mg/dl	93_mg/dl
glucose_sam	0.8983709	69_mg/dl	101_mg/dl
glucose_sam	0.9234886	69_mg/dl	94_mg/dl
glucose_sam	0.92410535	69_mg/dl	80_mg/dl
glucose_sam	0.9323447	69_mg/dl	87_mg/dl
glucose_sam	0.9319361	69_mg/dl	82_mg/dl
glucose_sam	0.940367	69_mg/dl	81_mg/dl
glucose_sam	0.93610454	69_mg/dl	89_mg/dl
glucose_sam	0.9333419	69_mg/dl	83_mg/dl
glucose_sam	0.9468817	90_mg/dl	88_mg/dl
glucose_sam	0.9315062	90_mg/dl	93_mg/dl
glucose_sam	0.9217908	90_mg/dl	101_mg/dl
glucose_sam	0.9266368	90_mg/dl	94_mg/dl
glucose_sam	0.94925237	90_mg/dl	80_mg/dl
glucose_sam	0.9365505	90_mg/dl	87_mg/dl
glucose_sam	0.9262517	90_mg/dl	82_mg/dl
glucose_sam	0.9295259	90_mg/dl	81_mg/dl
glucose_sam	0.94525003	90_mg/dl	89_mg/dl
glucose_sam	0.92149895	90_mg/dl	83_mg/dl
glucose_sam	0.9072931	90_mg/dl	69_mg/dl
glucose_sam	0.96309394	85_mg/dl	88_mg/dl
glucose_sam	0.9348291	85_mg/dl	93_mg/dl
glucose_sam	0.9120348	85_mg/dl	101_mg/dl
glucose_sam	0.93682	85_mg/dl	94_mg/dl
glucose_sam	0.95549256	85_mg/dl	80_mg/dl
glucose_sam	0.9679574	85_mg/dl	87_mg/dl
glucose_sam	0.9639858	85_mg/dl	82_mg/dl
glucose_sam	0.96285033	85_mg/dl	81_mg/dl
glucose_sam	0.9575522	85_mg/dl	89_mg/dl
glucose_sam	0.9654769	85_mg/dl	83_mg/dl
glucose_sam	0.9250935	85_mg/dl	69_mg/dl
glucose_sam	0.95401335	85_mg/dl	90_mg/dl
glucose_sam	0.86258775	low number mm	high number mm
glucose_sam	0.7556074	low number mm	number mm
glucose_sam	0.94738775	98_mg/dl	88_mg/dl
glucose_sam	0.9477203	98_mg/dl	93_mg/dl
glucose_sam	0.94124424	98_mg/dl	101_mg/dl
glucose_sam	0.9438722	98_mg/dl	94_mg/dl
glucose_sam	0.9425581	98_mg/dl	80_mg/dl
glucose_sam	0.9352943	98_mg/dl	87_mg/dl
glucose_sam	0.93441236	98_mg/dl	82_mg/dl
glucose_sam	0.9316698	98_mg/dl	81_mg/dl
glucose_sam	0.9441533	98_mg/dl	89_mg/dl
glucose_sam	0.93195045	98_mg/dl	83_mg/dl
glucose_sam	0.92574674	98_mg/dl	69_mg/dl
glucose_sam	0.9411986	98_mg/dl	90_mg/dl
glucose_sam	0.922729	98_mg/dl	85_mg/dl
glucose_sam	0.90555	74_mg/dl	88_mg/dl
glucose_sam	0.9106151	74_mg/dl	93_mg/dl
glucose_sam	0.8745887	74_mg/dl	101_mg/dl
glucose_sam	0.90037334	74_mg/dl	94_mg/dl
glucose_sam	0.90036726	74_mg/dl	80_mg/dl
glucose_sam	0.90890896	74_mg/dl	87_mg/dl
glucose_sam	0.9168329	74_mg/dl	82_mg/dl
glucose_sam	0.9097338	74_mg/dl	81_mg/dl
glucose_sam	0.90070957	74_mg/dl	89_mg/dl
glucose_sam	0.91810775	74_mg/dl	83_mg/dl
glucose_sam	0.9514472	74_mg/dl	69_mg/dl
glucose_sam	0.8722236	74_mg/dl	90_mg/dl
glucose_sam	0.9071547	74_mg/dl	85_mg/dl
glucose_sam	0.8997951	74_mg/dl	98_mg/dl
glucose_sam	0.8107448	-glucose	+glucose
glucose_sam	0.96770245	86_mg/dl	88_mg/dl
glucose_sam	0.935503	86_mg/dl	93_mg/dl
glucose_sam	0.8922732	86_mg/dl	101_mg/dl
glucose_sam	0.9442164	86_mg/dl	94_mg/dl
glucose_sam	0.9355971	86_mg/dl	80_mg/dl
glucose_sam	0.9723411	86_mg/dl	87_mg/dl
glucose_sam	0.9610783	86_mg/dl	82_mg/dl
glucose_sam	0.9576878	86_mg/dl	81_mg/dl
glucose_sam	0.9606359	86_mg/dl	89_mg/dl
glucose_sam	0.9678577	86_mg/dl	83_mg/dl
glucose_sam	0.9094136	86_mg/dl	69_mg/dl
glucose_sam	0.92322874	86_mg/dl	90_mg/dl
glucose_sam	0.9690746	86_mg/dl	85_mg/dl
glucose_sam	0.9163556	86_mg/dl	98_mg/dl
glucose_sam	0.88803923	86_mg/dl	74_mg/dl
glucose_sam	0.93831754	97_mg/dl	88_mg/dl
glucose_sam	0.95151716	97_mg/dl	93_mg/dl
glucose_sam	0.93832076	97_mg/dl	101_mg/dl
glucose_sam	0.9487499	97_mg/dl	94_mg/dl
glucose_sam	0.9217969	97_mg/dl	80_mg/dl
glucose_sam	0.93543565	97_mg/dl	87_mg/dl
glucose_sam	0.92356086	97_mg/dl	82_mg/dl
glucose_sam	0.93557656	97_mg/dl	81_mg/dl
glucose_sam	0.94072473	97_mg/dl	89_mg/dl
glucose_sam	0.93221176	97_mg/dl	83_mg/dl
glucose_sam	0.92891645	97_mg/dl	69_mg/dl
glucose_sam	0.93690807	97_mg/dl	90_mg/dl
glucose_sam	0.9319531	97_mg/dl	85_mg/dl
glucose_sam	0.97268856	97_mg/dl	98_mg/dl
glucose_sam	0.8997369	97_mg/dl	74_mg/dl
glucose_sam	0.91889477	97_mg/dl	86_mg/dl
glucose_sam	0.9539668	91_mg/dl	88_mg/dl
glucose_sam	0.968456	91_mg/dl	93_mg/dl
glucose_sam	0.910795	91_mg/dl	101_mg/dl
glucose_sam	0.9613778	91_mg/dl	94_mg/dl
glucose_sam	0.9107939	91_mg/dl	80_mg/dl
glucose_sam	0.9570755	91_mg/dl	87_mg/dl
glucose_sam	0.94145036	91_mg/dl	82_mg/dl
glucose_sam	0.9361943	91_mg/dl	81_mg/dl
glucose_sam	0.96485704	91_mg/dl	89_mg/dl
glucose_sam	0.93702066	91_mg/dl	83_mg/dl
glucose_sam	0.9218935	91_mg/dl	69_mg/dl
glucose_sam	0.9472487	91_mg/dl	90_mg/dl
glucose_sam	0.9486149	91_mg/dl	85_mg/dl
glucose_sam	0.94122446	91_mg/dl	98_mg/dl
glucose_sam	0.9075105	91_mg/dl	74_mg/dl
glucose_sam	0.9426561	91_mg/dl	86_mg/dl
glucose_sam	0.9490609	91_mg/dl	97_mg/dl
glucose_sam	0.944778	79_mg/dl	88_mg/dl
glucose_sam	0.9406595	79_mg/dl	93_mg/dl
glucose_sam	0.8994953	79_mg/dl	101_mg/dl
glucose_sam	0.94650614	79_mg/dl	94_mg/dl
glucose_sam	0.9321387	79_mg/dl	80_mg/dl
glucose_sam	0.9364704	79_mg/dl	87_mg/dl
glucose_sam	0.9550737	79_mg/dl	82_mg/dl
glucose_sam	0.96090573	79_mg/dl	81_mg/dl
glucose_sam	0.95473874	79_mg/dl	89_mg/dl
glucose_sam	0.95987535	79_mg/dl	83_mg/dl
glucose_sam	0.9518646	79_mg/dl	69_mg/dl
glucose_sam	0.90735054	79_mg/dl	90_mg/dl
glucose_sam	0.93857133	79_mg/dl	85_mg/dl
glucose_sam	0.9318191	79_mg/dl	98_mg/dl
glucose_sam	0.9376939	79_mg/dl	74_mg/dl
glucose_sam	0.93297184	79_mg/dl	86_mg/dl
glucose_sam	0.9392201	79_mg/dl	97_mg/dl
glucose_sam	0.9325739	79_mg/dl	91_mg/dl
glucose_sam	0.95186245	92_mg/dl	88_mg/dl
glucose_sam	0.9594649	92_mg/dl	93_mg/dl
glucose_sam	0.9179301	92_mg/dl	101_mg/dl
glucose_sam	0.9592639	92_mg/dl	94_mg/dl
glucose_sam	0.9245324	92_mg/dl	80_mg/dl
glucose_sam	0.95203686	92_mg/dl	87_mg/dl
glucose_sam	0.935158	92_mg/dl	82_mg/dl
glucose_sam	0.9370424	92_mg/dl	81_mg/dl
glucose_sam	0.95799613	92_mg/dl	89_mg/dl
glucose_sam	0.94760025	92_mg/dl	83_mg/dl
glucose_sam	0.922289	92_mg/dl	69_mg/dl
glucose_sam	0.93995976	92_mg/dl	90_mg/dl
glucose_sam	0.93872726	92_mg/dl	85_mg/dl
glucose_sam	0.95678335	92_mg/dl	98_mg/dl
glucose_sam	0.8912294	92_mg/dl	74_mg/dl
glucose_sam	0.9390433	92_mg/dl	86_mg/dl
glucose_sam	0.9510453	92_mg/dl	97_mg/dl
glucose_sam	0.95944107	92_mg/dl	91_mg/dl
glucose_sam	0.92552674	92_mg/dl	79_mg/dl
glucose_sam	0.94189215	96_mg/dl	88_mg/dl
glucose_sam	0.940977	96_mg/dl	93_mg/dl
glucose_sam	0.9319807	96_mg/dl	101_mg/dl
glucose_sam	0.9445211	96_mg/dl	94_mg/dl
glucose_sam	0.9297986	96_mg/dl	80_mg/dl
glucose_sam	0.9503114	96_mg/dl	87_mg/dl
glucose_sam	0.9234451	96_mg/dl	82_mg/dl
glucose_sam	0.933148	96_mg/dl	81_mg/dl
glucose_sam	0.93926847	96_mg/dl	89_mg/dl
glucose_sam	0.92697334	96_mg/dl	83_mg/dl
glucose_sam	0.9338902	96_mg/dl	69_mg/dl
glucose_sam	0.93736386	96_mg/dl	90_mg/dl
glucose_sam	0.9325287	96_mg/dl	85_mg/dl
glucose_sam	0.9696404	96_mg/dl	98_mg/dl
glucose_sam	0.9027859	96_mg/dl	74_mg/dl
glucose_sam	0.91921306	96_mg/dl	86_mg/dl
glucose_sam	0.96909034	96_mg/dl	97_mg/dl
glucose_sam	0.94203603	96_mg/dl	91_mg/dl
glucose_sam	0.92144203	96_mg/dl	79_mg/dl
glucose_sam	0.9596372	96_mg/dl	92_mg/dl
glucose_sam	0.9163164	112_mg/dl	88_mg/dl
glucose_sam	0.9099656	112_mg/dl	93_mg/dl
glucose_sam	0.93192303	112_mg/dl	101_mg/dl
glucose_sam	0.90960073	112_mg/dl	94_mg/dl
glucose_sam	0.90344656	112_mg/dl	80_mg/dl
glucose_sam	0.90953016	112_mg/dl	87_mg/dl
glucose_sam	0.91811764	112_mg/dl	82_mg/dl
glucose_sam	0.9070784	112_mg/dl	81_mg/dl
glucose_sam	0.9007377	112_mg/dl	89_mg/dl
glucose_sam	0.9119847	112_mg/dl	83_mg/dl
glucose_sam	0.8920214	112_mg/dl	69_mg/dl
glucose_sam	0.90025604	112_mg/dl	90_mg/dl
glucose_sam	0.9045086	112_mg/dl	85_mg/dl
glucose_sam	0.9410553	112_mg/dl	98_mg/dl
glucose_sam	0.87656474	112_mg/dl	74_mg/dl
glucose_sam	0.90307844	112_mg/dl	86_mg/dl
glucose_sam	0.91948533	112_mg/dl	97_mg/dl
glucose_sam	0.91256464	112_mg/dl	91_mg/dl
glucose_sam	0.8886566	112_mg/dl	79_mg/dl
glucose_sam	0.9407269	112_mg/dl	92_mg/dl
glucose_sam	0.93424845	112_mg/dl	96_mg/dl
glucose_sam	0.86742234	46_mg/dl	88_mg/dl
glucose_sam	0.8493606	46_mg/dl	93_mg/dl
glucose_sam	0.8555606	46_mg/dl	101_mg/dl
glucose_sam	0.8618536	46_mg/dl	94_mg/dl
glucose_sam	0.85048944	46_mg/dl	80_mg/dl
glucose_sam	0.87385166	46_mg/dl	87_mg/dl
glucose_sam	0.8653848	46_mg/dl	82_mg/dl
glucose_sam	0.8797039	46_mg/dl	81_mg/dl
glucose_sam	0.84275603	46_mg/dl	89_mg/dl
glucose_sam	0.8665383	46_mg/dl	83_mg/dl
glucose_sam	0.9021976	46_mg/dl	69_mg/dl
glucose_sam	0.8474371	46_mg/dl	90_mg/dl
glucose_sam	0.87528986	46_mg/dl	85_mg/dl
glucose_sam	0.8447869	46_mg/dl	98_mg/dl
glucose_sam	0.8789053	46_mg/dl	74_mg/dl
glucose_sam	0.85747826	46_mg/dl	86_mg/dl
glucose_sam	0.8601656	46_mg/dl	97_mg/dl
glucose_sam	0.8740448	46_mg/dl	91_mg/dl
glucose_sam	0.8719284	46_mg/dl	79_mg/dl
glucose_sam	0.89091474	46_mg/dl	92_mg/dl
glucose_sam	0.8729019	46_mg/dl	96_mg/dl
glucose_sam	0.85260624	46_mg/dl	112_mg/dl
glucose_sam	0.9267137	73_mg/dl	88_mg/dl
glucose_sam	0.9306205	73_mg/dl	93_mg/dl
glucose_sam	0.8840352	73_mg/dl	101_mg/dl
glucose_sam	0.91428965	73_mg/dl	94_mg/dl
glucose_sam	0.89934075	73_mg/dl	80_mg/dl
glucose_sam	0.91707313	73_mg/dl	87_mg/dl
glucose_sam	0.92873996	73_mg/dl	82_mg/dl
glucose_sam	0.933192	73_mg/dl	81_mg/dl
glucose_sam	0.91369474	73_mg/dl	89_mg/dl
glucose_sam	0.94048166	73_mg/dl	83_mg/dl
glucose_sam	0.9545196	73_mg/dl	69_mg/dl
glucose_sam	0.8930336	73_mg/dl	90_mg/dl
glucose_sam	0.9219437	73_mg/dl	85_mg/dl
glucose_sam	0.8988068	73_mg/dl	98_mg/dl
glucose_sam	0.9583096	73_mg/dl	74_mg/dl
glucose_sam	0.90775186	73_mg/dl	86_mg/dl
glucose_sam	0.92389894	73_mg/dl	97_mg/dl
glucose_sam	0.9130165	73_mg/dl	91_mg/dl
glucose_sam	0.94604313	73_mg/dl	79_mg/dl
glucose_sam	0.9064512	73_mg/dl	92_mg/dl
glucose_sam	0.9076549	73_mg/dl	96_mg/dl
glucose_sam	0.8802868	73_mg/dl	112_mg/dl
glucose_sam	0.8905722	73_mg/dl	46_mg/dl
glucose_sam	0.88510406	100_mg/dl	88_mg/dl
glucose_sam	0.8748256	100_mg/dl	93_mg/dl
glucose_sam	0.9475633	100_mg/dl	101_mg/dl
glucose_sam	0.86841697	100_mg/dl	94_mg/dl
glucose_sam	0.9256843	100_mg/dl	80_mg/dl
glucose_sam	0.87106615	100_mg/dl	87_mg/dl
glucose_sam	0.8872041	100_mg/dl	82_mg/dl
glucose_sam	0.8857871	100_mg/dl	81_mg/dl
glucose_sam	0.87530166	100_mg/dl	89_mg/dl
glucose_sam	0.8697537	100_mg/dl	83_mg/dl
glucose_sam	0.88265634	100_mg/dl	69_mg/dl
glucose_sam	0.93186915	100_mg/dl	90_mg/dl
glucose_sam	0.9006839	100_mg/dl	85_mg/dl
glucose_sam	0.92950326	100_mg/dl	98_mg/dl
glucose_sam	0.8517705	100_mg/dl	74_mg/dl
glucose_sam	0.8500627	100_mg/dl	86_mg/dl
glucose_sam	0.92266357	100_mg/dl	97_mg/dl
glucose_sam	0.8790276	100_mg/dl	91_mg/dl
glucose_sam	0.87383604	100_mg/dl	79_mg/dl
glucose_sam	0.8839967	100_mg/dl	92_mg/dl
glucose_sam	0.91599625	100_mg/dl	96_mg/dl
glucose_sam	0.88809127	100_mg/dl	112_mg/dl
glucose_sam	0.82311296	100_mg/dl	46_mg/dl
glucose_sam	0.8620794	100_mg/dl	73_mg/dl
glucose_sam	0.92615134	107_mg/dl	88_mg/dl
glucose_sam	0.9382487	107_mg/dl	93_mg/dl
glucose_sam	0.9392464	107_mg/dl	101_mg/dl
glucose_sam	0.9244276	107_mg/dl	94_mg/dl
glucose_sam	0.9167361	107_mg/dl	80_mg/dl
glucose_sam	0.9252589	107_mg/dl	87_mg/dl
glucose_sam	0.9278469	107_mg/dl	82_mg/dl
glucose_sam	0.9212142	107_mg/dl	81_mg/dl
glucose_sam	0.9284668	107_mg/dl	89_mg/dl
glucose_sam	0.93164325	107_mg/dl	83_mg/dl
glucose_sam	0.9328846	107_mg/dl	69_mg/dl
glucose_sam	0.90840995	107_mg/dl	90_mg/dl
glucose_sam	0.9241067	107_mg/dl	85_mg/dl
glucose_sam	0.9430591	107_mg/dl	98_mg/dl
glucose_sam	0.92368776	107_mg/dl	74_mg/dl
glucose_sam	0.91909033	107_mg/dl	86_mg/dl
glucose_sam	0.9496277	107_mg/dl	97_mg/dl
glucose_sam	0.9351353	107_mg/dl	91_mg/dl
glucose_sam	0.92772335	107_mg/dl	79_mg/dl
glucose_sam	0.9235524	107_mg/dl	92_mg/dl
glucose_sam	0.9323709	107_mg/dl	96_mg/dl
glucose_sam	0.9432334	107_mg/dl	112_mg/dl
glucose_sam	0.85839844	107_mg/dl	46_mg/dl
glucose_sam	0.9284154	107_mg/dl	73_mg/dl
glucose_sam	0.90239275	107_mg/dl	100_mg/dl
glucose_sam	0.9352868	72_mg/dl	88_mg/dl
glucose_sam	0.89554083	72_mg/dl	93_mg/dl
glucose_sam	0.896765	72_mg/dl	101_mg/dl
glucose_sam	0.885635	72_mg/dl	94_mg/dl
glucose_sam	0.9225308	72_mg/dl	80_mg/dl
glucose_sam	0.92299974	72_mg/dl	87_mg/dl
