attr	score	s1	s2
tumor_size_sam	0.70893687	2.7x2.7	5.5x3.5x0.5
tumor_size_sam	0.91152996	2.7x2.7	2.5x1.5
tumor_size_sam	0.8317064	6.5x5x1.5	4x3.5x1
tumor_size_sam	0.70921814	6.5x5x1.5	3.5x2
tumor_size_sam	0.7078876	6.5x5x1.5	3.3x2.8
tumor_size_sam	0.85899925	6.5x5x1.5	3.5x2x1.5
tumor_size_sam	0.740469	6.5x5x1.5	3.5×2.5
tumor_size_sam	0.74553066	6.5x5x1.5	1.5x1.3
tumor_size_sam	0.721885	6.5x5x1.5	4.3x3
tumor_size_sam	0.9130734	6.5x5x1.5	5.5x3.5x0.5
tumor_size_sam	0.76358867	6.5x5x1.5	2.5x1.5
tumor_size_sam	0.80701864	numeric number	numeric numeric
tumor_size_sam	0.8060359	numeric number	numeric
tumor_size_sam	0.7050837	numeric number	number
tumor_size_sam	0.94104207	numeric number	number numeric
tumor_size_sam	0.79357845	3x2.8	4x3.5x1
tumor_size_sam	0.9020361	3x2.8	3.5x2
tumor_size_sam	0.84584177	3x2.8	2.5x2
tumor_size_sam	0.92906755	3x2.8	3.3x2.8
tumor_size_sam	0.83302283	3x2.8	3.5x2x1.5
tumor_size_sam	0.8693203	3x2.8	3.5×2.5
tumor_size_sam	0.9648557	3x2.8	3x2.5
tumor_size_sam	0.9004124	3x2.8	2.3x2
tumor_size_sam	0.7581997	3x2.8	1.5x1.3
tumor_size_sam	0.8675166	3x2.8	4.3x3
tumor_size_sam	0.8248644	3x2.8	2.5x1.5
tumor_size_sam	0.8371229	3x2.8	2.7x2.7
tumor_size_sam	0.7344542	3.5×2.8	4x3.5x1
tumor_size_sam	0.92071855	3.5×2.8	3.5x2
tumor_size_sam	0.88464296	3.5×2.8	2.5x2
tumor_size_sam	0.94903064	3.5×2.8	3.3x2.8
tumor_size_sam	0.8002733	3.5×2.8	3.5x2x1.5
tumor_size_sam	0.97766894	3.5×2.8	3.5×2.5
tumor_size_sam	0.8404546	3.5×2.8	3x2.5
tumor_size_sam	0.873047	3.5×2.8	2.3x2
tumor_size_sam	0.7631689	3.5×2.8	1.5x1.3
tumor_size_sam	0.8644529	3.5×2.8	4.3x3
tumor_size_sam	0.7466663	3.5×2.8	5.5x3.5x0.5
tumor_size_sam	0.8630636	3.5×2.8	2.5x1.5
tumor_size_sam	0.86552566	3.5×2.8	2.7x2.7
tumor_size_sam	0.7328271	3.5×2.8	6.5x5x1.5
tumor_size_sam	0.86873186	3.5×2.8	3x2.8
tumor_size_sam	0.89319265	number x number x number cm	number x number cm
tumor_size_sam	0.78145945	6.5x6x1.5	4x3.5x1
tumor_size_sam	0.80412096	6.5x6x1.5	3.5x2x1.5
tumor_size_sam	0.7153301	6.5x6x1.5	3.5×2.5
tumor_size_sam	0.71449125	6.5x6x1.5	1.5x1.3
tumor_size_sam	0.8385439	6.5x6x1.5	5.5x3.5x0.5
tumor_size_sam	0.72182864	6.5x6x1.5	2.5x1.5
tumor_size_sam	0.9721789	6.5x6x1.5	6.5x5x1.5
tumor_size_sam	0.727871	6.5x6x1.5	3.5×2.8
tumor_size_sam	0.8278323	6x5	7x4
tumor_size_sam	0.73308235	a1 100mm^3	e6 800mm^3
tumor_size_sam	0.78503203	2x1.5	4x3.5x1
tumor_size_sam	0.8310268	2x1.5	3.5x2
tumor_size_sam	0.8723641	2x1.5	2.5x2
tumor_size_sam	0.7628582	2x1.5	3.3x2.8
tumor_size_sam	0.78594303	2x1.5	3.5x2x1.5
tumor_size_sam	0.7903379	2x1.5	3.5×2.5
tumor_size_sam	0.88242805	2x1.5	3x2.5
tumor_size_sam	0.8468298	2x1.5	2.3x2
tumor_size_sam	0.88660693	2x1.5	1.5x1.3
tumor_size_sam	0.71891487	2x1.5	4.3x3
tumor_size_sam	0.9336275	2x1.5	2.5x1.5
tumor_size_sam	0.8325535	2x1.5	2.7x2.7
tumor_size_sam	0.83308196	2x1.5	3x2.8
tumor_size_sam	0.7420802	2x1.5	3.5×2.8
tumor_size_sam	0.7123493	3x3	3x2.5
tumor_size_sam	0.8837461	3.5x2.3x1	4x3.5x1
tumor_size_sam	0.80921215	3.5x2.3x1	3.5x2
tumor_size_sam	0.7450671	3.5x2.3x1	2.5x2
tumor_size_sam	0.8254123	3.5x2.3x1	3.3x2.8
tumor_size_sam	0.95291096	3.5x2.3x1	3.5x2x1.5
tumor_size_sam	0.79588	3.5x2.3x1	3.5×2.5
tumor_size_sam	0.84406745	3.5x2.3x1	3x2.5
tumor_size_sam	0.80925643	3.5x2.3x1	2.3x2
tumor_size_sam	0.7929241	3.5x2.3x1	1.5x1.3
tumor_size_sam	0.7971835	3.5x2.3x1	4.3x3
tumor_size_sam	0.870589	3.5x2.3x1	5.5x3.5x0.5
tumor_size_sam	0.7835952	3.5x2.3x1	2.5x1.5
tumor_size_sam	0.7601489	3.5x2.3x1	2.7x2.7
tumor_size_sam	0.79282284	3.5x2.3x1	6.5x5x1.5
tumor_size_sam	0.8322793	3.5x2.3x1	3x2.8
tumor_size_sam	0.77271783	3.5x2.3x1	3.5×2.8
tumor_size_sam	0.74366224	3.5x2.3x1	6.5x6x1.5
tumor_size_sam	0.74654126	3.5x2.3x1	2x1.5
tumor_size_sam	0.8813647	number cm	number x number cm
tumor_size_sam	0.77942	number cm	number x number x number cm
tumor_size_sam	0.7543138	6×5×2	4x3.5x1
tumor_size_sam	0.7120408	6×5×2	7x4
tumor_size_sam	0.72237784	6×5×2	5.5x3.5x0.5
tumor_size_sam	0.72964203	6×5×2	6.5x5x1.5
