attr	score	s1	s2
fiber_sam	0.7299068	15,20	19,30
fiber_sam	0.8218083	cellulose/pectin	cellulose
fiber_sam	0.76229537	36,40	19,30
fiber_sam	0.84899235	36,40	42,40
fiber_sam	0.8652173	16,80	16,90
fiber_sam	0.7764734	37,30	19,30
fiber_sam	0.7871925	37,30	42,40
fiber_sam	0.87073034	37,30	36,40
fiber_sam	0.85715675	29,40	19,30
fiber_sam	0.77651596	29,40	42,40
fiber_sam	0.850119	29,40	36,40
fiber_sam	0.829767	29,40	37,30
fiber_sam	0.71596235	24,70	23,90
fiber_sam	0.7012904	11,50	52,10
fiber_sam	0.75913906	31,50	42,40
fiber_sam	0.7492436	31,50	36,40
fiber_sam	0.77011955	31,50	37,30
fiber_sam	0.8034049	31,50	29,40
fiber_sam	0.74542665	31,60	37,30
fiber_sam	0.7831484	31,60	29,40
fiber_sam	0.8982552	31,60	31,50
fiber_sam	0.72642297	20,60	19,30
fiber_sam	0.7586558	20,60	15,20
fiber_sam	0.7278122	15,60	31,60
fiber_sam	0.7844733	15,60	20,60
fiber_sam	0.7405574	20,20	20,60
fiber_sam	0.8109999	14,60	15,60
fiber_sam	0.77369297	20,30	19,30
fiber_sam	0.8916073	20,30	15,20
fiber_sam	0.7506625	20,30	29,40
fiber_sam	0.84109235	20,30	20,60
fiber_sam	0.7267013	20,30	20,20
fiber_sam	0.7071741	36,10	42,40
fiber_sam	0.7978466	36,10	36,40
fiber_sam	0.74106157	36,10	52,10
fiber_sam	0.8073085	36,10	37,30
fiber_sam	0.7121245	36,10	31,50
fiber_sam	0.8016563	26,90	23,90
fiber_sam	0.75246793	26,90	24,70
fiber_sam	0.77328134	13,20	19,30
fiber_sam	0.8234102	13,20	15,20
fiber_sam	0.71135986	13,20	29,40
fiber_sam	0.7264279	13,20	20,60
fiber_sam	0.7334195	13,20	20,30
fiber_sam	0.82876205	41,10	42,40
fiber_sam	0.7184416	41,10	36,40
fiber_sam	0.74685335	41,10	52,10
fiber_sam	0.7270652	41,10	37,30
fiber_sam	0.7989424	41,10	36,10
fiber_sam	0.73341155	34,10	36,40
fiber_sam	0.7149167	34,10	52,10
fiber_sam	0.7999083	34,10	37,30
fiber_sam	0.7210505	34,10	29,40
fiber_sam	0.7109016	34,10	31,50
fiber_sam	0.8977621	34,10	36,10
fiber_sam	0.7940189	34,10	41,10
fiber_sam	0.70881844	27,60	29,40
fiber_sam	0.7699492	27,60	24,70
fiber_sam	0.75207794	27,60	31,50
fiber_sam	0.8616185	27,60	31,60
fiber_sam	0.743007	27,60	26,90
fiber_sam	0.8271652	19,50	19,30
fiber_sam	0.8751927	55,10	52,10
fiber_sam	0.72857934	55,10	15,60
fiber_sam	0.7010071	55,10	36,10
fiber_sam	0.7106967	14,80	16,80
fiber_sam	0.81429815	14,80	14,60
fiber_sam	0.8349818	14,80	13,80
fiber_sam	0.70344865	57,60	36,40
fiber_sam	0.73635375	57,60	29,40
fiber_sam	0.70315015	57,60	31,50
fiber_sam	0.7598907	57,60	31,60
fiber_sam	0.7402929	57,60	20,60
fiber_sam	0.7296858	57,60	15,60
fiber_sam	0.7704947	57,60	27,60
fiber_sam	0.75935924	57,60	55,10
fiber_sam	0.7157215	73,80	24,70
fiber_sam	0.7227049	73,80	57,60
fiber_sam	0.7286817	58,90	16,90
fiber_sam	0.7380755	58,90	26,90
fiber_sam	0.7189969	58,90	27,60
fiber_sam	0.7318089	58,90	55,10
fiber_sam	0.8319098	58,90	57,60
fiber_sam	0.7279289	58,90	73,80
fiber_sam	0.9227345	47,40	42,40
fiber_sam	0.79868406	47,40	36,40
fiber_sam	0.7979234	47,40	37,30
fiber_sam	0.75257134	47,40	29,40
fiber_sam	0.8104421	47,40	31,50
fiber_sam	0.7243169	47,40	31,60
fiber_sam	0.7757381	47,40	41,10
fiber_sam	0.70433044	47,40	57,60
fiber_sam	0.8577933	27,20	19,30
fiber_sam	0.75169194	27,20	36,40
fiber_sam	0.8163483	27,20	37,30
fiber_sam	0.82840043	27,20	29,40
fiber_sam	0.7444633	27,20	24,70
fiber_sam	0.7176337	27,20	31,50
fiber_sam	0.72157484	27,20	31,60
fiber_sam	0.77253354	27,20	13,20
fiber_sam	0.8027725	27,20	27,60
fiber_sam	0.82083476	58,10	52,10
fiber_sam	0.72818196	58,10	27,60
fiber_sam	0.8806809	58,10	55,10
fiber_sam	0.7760381	58,10	57,60
fiber_sam	0.8332868	58,10	58,90
fiber_sam	0.793602	23,20	19,30
fiber_sam	0.7713911	23,20	23,90
fiber_sam	0.71503067	23,20	29,40
fiber_sam	0.7952031	23,20	13,20
fiber_sam	0.85970867	23,20	27,20
fiber_sam	0.72611064	12,20	19,30
fiber_sam	0.7602416	12,20	15,20
fiber_sam	0.7566266	12,20	20,60
fiber_sam	0.7452184	12,20	20,20
fiber_sam	0.72567797	12,20	20,30
fiber_sam	0.9043691	12,20	13,20
fiber_sam	0.7171644	12,20	27,20
fiber_sam	0.7468027	12,20	23,20
