attr	score	s1	s2
corrected_species_name_sam	0.71149004	halcyon albiventris	halcyon malimbica
corrected_species_name_sam	0.95641255	saimiri boliviensis	saimiri boliviensis boliviensis
corrected_species_name_sam	0.7562047	cercocebus chrysogaster	ceratobatrachus guentheri
corrected_species_name_sam	0.9399086	geospiza difficilis	geospiza difficilis septentrionalis
corrected_species_name_sam	0.85760486	tragelaphus angasii	tragelaphus strepsiceros
corrected_species_name_sam	0.70369226	acrocephalus_arundinaceus	arctocephalus forsteri
corrected_species_name_sam	0.71917915	myiarchus crinitus	myotis lucifugus
corrected_species_name_sam	0.7250402	icterus spurius	ixodes ricinus
corrected_species_name_sam	0.8133654	lagonosticta_rhodopareia	lagonosticta_rubricata
corrected_species_name_sam	0.7075256	cercopithecus wolfi wolfi	ceratobatrachus guentheri
corrected_species_name_sam	0.7755046	cercopithecus wolfi wolfi	cercocebus chrysogaster
corrected_species_name_sam	0.7998022	tragelaphus oryx	tragelaphus strepsiceros
corrected_species_name_sam	0.848325	tragelaphus oryx	tragelaphus angasii
corrected_species_name_sam	0.73323023	cercopithecus cephus	ceratobatrachus guentheri
corrected_species_name_sam	0.8497032	cercopithecus cephus	cercocebus chrysogaster
corrected_species_name_sam	0.71273005	cercopithecus cephus	phyllastrephus_cerviniventris
corrected_species_name_sam	0.8218031	cercopithecus cephus	cercopithecus wolfi wolfi
corrected_species_name_sam	0.7687508	anthus_novaeseelandiae	anthus_lineiventris
corrected_species_name_sam	0.77893054	gerbillurus paeba	gerbilliscus brantsii
corrected_species_name_sam	0.7866181	bubulcus_ibis	bubo_lacteus
corrected_species_name_sam	0.81464577	phoenicopterus ruber	phoenicopterus chilensis
corrected_species_name_sam	0.8830695	diceros bicornis michaeli	diceros bicornis
corrected_species_name_sam	0.7623459	mandrillus leucophaeus	menacanthus eurysternus
corrected_species_name_sam	0.8851354	canis lupus	canis lupus signatus
corrected_species_name_sam	0.8202838	anas aucklandica nesiotis	anas aucklandica chlorotis
corrected_species_name_sam	0.76275	indicator_indicator	indicator_variegatus
corrected_species_name_sam	0.73698413	eublepharis macularius	euplectes_capensis
corrected_species_name_sam	0.79066694	eudyptula minor novaehollandiae	eudyptula minor minor
corrected_species_name_sam	0.7338232	thryothorus ludovicianus	thryomanes bewickii
corrected_species_name_sam	0.79613316	tragulus napu	tragulus javanicus
corrected_species_name_sam	0.8673669	camaroptera_brevicaudata	camaroptera_brachyura
corrected_species_name_sam	0.7980337	tragelaphus eurycerus isaaci	tragelaphus strepsiceros
corrected_species_name_sam	0.8882599	tragelaphus eurycerus isaaci	tragelaphus angasii
corrected_species_name_sam	0.8276613	tragelaphus eurycerus isaaci	tragelaphus oryx
corrected_species_name_sam	0.712999	hippotragus equinus	hippotragus niger
corrected_species_name_sam	0.7342925	dasyurus maculatus	dasypus novemcinctus
corrected_species_name_sam	0.70310843	acrocephalus_cinnamomeus	arctocephalus forsteri
corrected_species_name_sam	0.86892587	acrocephalus_cinnamomeus	acrocephalus_arundinaceus
corrected_species_name_sam	0.8662883	nestor meridionalis	nestor meridionalis septentrionalis
corrected_species_name_sam	0.7539109	vidua_funerea	vidua_paradisaea
corrected_species_name_sam	0.8555105	leontopithecus chrysomelas	leontopithecus rosalia
corrected_species_name_sam	0.742029	uroplatus lineatus	uroplatus fimbriatus
corrected_species_name_sam	0.7274713	equus asinus africanus	equus zebra hartmannae
corrected_species_name_sam	0.72299683	contopus virens	connochaetes taurinus
corrected_species_name_sam	0.70220804	contopus sordidulus	cistothorus palustris
corrected_species_name_sam	0.7716801	contopus sordidulus	contopus virens
corrected_species_name_sam	0.81584436	equus burchelli chapmani	equus burchellii quagga
corrected_species_name_sam	0.9683261	elephas maximus	elephas maximus maximus
corrected_species_name_sam	0.7895329	colobus angolensis	colobus guereza
corrected_species_name_sam	0.70872486	psarocolius decumanus	physignathus cocincinus
corrected_species_name_sam	0.8731226	panthera leo krugeri	panthera leo
corrected_species_name_sam	0.7057675	dendrobates tinctorius	dendrocygna viduata
corrected_species_name_sam	0.79809296	ailurus fulgens refulgens	ailurus fulgens
corrected_species_name_sam	0.8371252	acrocephalus_na	acrocephalus_arundinaceus
corrected_species_name_sam	0.7925918	acrocephalus_na	acrocephalus_cinnamomeus
corrected_species_name_sam	0.7232682	equus asinus somalicus	equus zebra hartmannae
corrected_species_name_sam	0.81810313	equus asinus somalicus	equus asinus africanus
corrected_species_name_sam	0.75226724	callosciurus prevosti	callorhinus ursinus
corrected_species_name_sam	0.7987554	muscicapa_striata	muscicapa_adusta
corrected_species_name_sam	0.9006865	varanus macraei	varanus albigularis
corrected_species_name_sam	0.7301254	varanus macraei	varecia rubra
corrected_species_name_sam	0.8765047	urocitellus richardsonii	urocitellus parryii
corrected_species_name_sam	0.7058775	drymarchon corais couperi	dryocopus pileatus
corrected_species_name_sam	0.87110305	tragelaphus imberbis	tragelaphus strepsiceros
corrected_species_name_sam	0.9222292	tragelaphus imberbis	tragelaphus angasii
corrected_species_name_sam	0.8714043	tragelaphus imberbis	tragelaphus oryx
corrected_species_name_sam	0.8905397	tragelaphus imberbis	tragelaphus eurycerus isaaci
corrected_species_name_sam	0.84978056	pytilia_afra	pytilia_melba
corrected_species_name_sam	0.93920815	giraffa camelopardalis reticulata	giraffa camelopardalis
corrected_species_name_sam	0.8518351	macaca silenus	macaca sylvanus
corrected_species_name_sam	0.75679636	cercopithecus neglectus	cercocebus chrysogaster
corrected_species_name_sam	0.74641234	cercopithecus neglectus	cercopithecus wolfi wolfi
corrected_species_name_sam	0.8430606	cercopithecus neglectus	cercopithecus cephus
corrected_species_name_sam	0.7357799	merops_boehmi	merops_pusillus
corrected_species_name_sam	0.75292933	trachycephalus resinifictrix	tragelaphus angasii
corrected_species_name_sam	0.72803974	trachycephalus resinifictrix	tragelaphus oryx
corrected_species_name_sam	0.75366175	trachycephalus resinifictrix	tragelaphus eurycerus isaaci
corrected_species_name_sam	0.7557702	trachycephalus resinifictrix	tragelaphus imberbis
corrected_species_name_sam	0.78978884	elephas maximus indicus	elephas maximus maximus
corrected_species_name_sam	0.84674776	elephas maximus indicus	elephas maximus
corrected_species_name_sam	0.843861	ammodramus maritimus	ammodramus bairdii
corrected_species_name_sam	0.8517077	plocepasser mahali	plocepasser_mahali
corrected_species_name_sam	0.73487025	varecia variegata variegata	varecia rubra
corrected_species_name_sam	0.90635777	varanus prasinus	varanus albigularis
corrected_species_name_sam	0.89238846	varanus prasinus	varanus macraei
corrected_species_name_sam	0.7551161	dendrobates azureus	dendrocygna viduata
corrected_species_name_sam	0.81087816	dendrobates azureus	dendrobates tinctorius
corrected_species_name_sam	0.73715043	callithrix argentata	callorhinus ursinus
corrected_species_name_sam	0.701771	callithrix argentata	callithrix geoffroyi
