attr	score	s1	s2
experimental_factor__strain_exp	0.9607146	c57bl/6j	c57bl/6xa/j
experimental_factor__strain_exp	0.7885502	ba.2	ba.1.1
experimental_factor__strain_exp	0.76881874	r2_38	r1_30
experimental_factor__strain_exp	0.77819824	r1_8	r1_30
experimental_factor__strain_exp	0.7151761	r1_8	r2_38
experimental_factor__strain_exp	0.8910138	c57bl/kalwrijhsd	c57bl/6xa/j
experimental_factor__strain_exp	0.8670291	c57bl/kalwrijhsd	c57bl/6j
experimental_factor__strain_exp	0.8737344	r2_54	r2_38
experimental_factor__strain_exp	0.7230868	t2003	t1932
experimental_factor__strain_exp	0.8057479	e1114	e101
experimental_factor__strain_exp	0.79356545	c57bl6 x balb/c	c57bl/6xa/j
experimental_factor__strain_exp	0.7938467	c57bl6 x balb/c	c57bl/6j
experimental_factor__strain_exp	0.7667461	c57bl6 x balb/c	c57bl/kalwrijhsd
experimental_factor__strain_exp	0.9288032	c57bl/6	c57bl/6xa/j
experimental_factor__strain_exp	0.95193255	c57bl/6	c57bl/6j
experimental_factor__strain_exp	0.8588815	c57bl/6	c57bl/kalwrijhsd
experimental_factor__strain_exp	0.84194076	c57bl/6	c57bl6 x balb/c
experimental_factor__strain_exp	0.7329631	t2009	t1932
experimental_factor__strain_exp	0.9250659	t2009	t2003
experimental_factor__strain_exp	0.90530837	r1_33	r1_30
experimental_factor__strain_exp	0.82243073	r1_33	r2_38
experimental_factor__strain_exp	0.81859994	r1_33	r1_8
experimental_factor__strain_exp	0.756047	r1_33	r2_54
experimental_factor__strain_exp	0.9615538	by4716	by4741
experimental_factor__strain_exp	0.74476796	r3_3	r1_33
experimental_factor__strain_exp	0.8184339	c57bl/6j-akita	c57bl/6xa/j
experimental_factor__strain_exp	0.8463579	c57bl/6j-akita	c57bl/6j
experimental_factor__strain_exp	0.7846221	c57bl/6j-akita	c57bl/kalwrijhsd
experimental_factor__strain_exp	0.8074459	c57bl/6j-akita	c57bl/6
experimental_factor__strain_exp	0.80739725	w12 clone d2	w12 clone h
experimental_factor__strain_exp	0.79981804	r3_40	r1_30
experimental_factor__strain_exp	0.86656225	r3_40	r2_38
experimental_factor__strain_exp	0.78395045	r3_40	r2_54
experimental_factor__strain_exp	0.8570503	r3_40	r1_33
experimental_factor__strain_exp	0.806435	r3_40	r3_3
experimental_factor__strain_exp	0.90475154	ba.1	ba.1.1
experimental_factor__strain_exp	0.91146344	ba.1	ba.2
experimental_factor__strain_exp	0.7445646	r3_2	r1_30
experimental_factor__strain_exp	0.7947441	r3_2	r2_38
experimental_factor__strain_exp	0.7328511	r3_2	r1_8
experimental_factor__strain_exp	0.7734032	r3_2	r2_54
experimental_factor__strain_exp	0.8018861	r3_2	r1_33
experimental_factor__strain_exp	0.90620166	r3_2	r3_3
experimental_factor__strain_exp	0.8472915	r3_2	r3_40
experimental_factor__strain_exp	0.8561211	tcp9	tcp9tcp20
experimental_factor__strain_exp	0.78333426	jry101	yjm789
experimental_factor__strain_exp	0.8566772	n0145	n0052
experimental_factor__strain_exp	0.8147855	tcp20	tcp9tcp20
experimental_factor__strain_exp	0.8743322	em2+end2+r2 embryo endosperm root of ki11	em3+end3+r3 embryo endosperm root of male b73x female ki11
experimental_factor__strain_exp	0.75644803	8.1.a	8.6.c
experimental_factor__strain_exp	0.8241985	lens culinaris subsp orientalis	lens culinaris subsp culinaris
experimental_factor__strain_exp	0.94255054	by4741 mata his3∆1 leu2∆0 met15∆0 ura3∆ caura3∆ xrn1∆nls1/2-flag	by4741 mata his3∆1 leu2∆0 met15∆0 ura3∆ caura3∆ :xrn1∆nls1/2-flag-6his
experimental_factor__strain_exp	0.8109513	r3_20	r1_30
experimental_factor__strain_exp	0.8110023	r3_20	r2_38
experimental_factor__strain_exp	0.7089782	r3_20	r1_8
experimental_factor__strain_exp	0.7305704	r3_20	r2_54
experimental_factor__strain_exp	0.8209003	r3_20	r1_33
experimental_factor__strain_exp	0.81877995	r3_20	r3_3
experimental_factor__strain_exp	0.9142828	r3_20	r3_40
experimental_factor__strain_exp	0.8678513	r3_20	r3_2
experimental_factor__strain_exp	0.7721473	sttam_2803	stmal_5413
experimental_factor__strain_exp	0.7555968	r2_14	r1_30
experimental_factor__strain_exp	0.84649086	r2_14	r2_38
experimental_factor__strain_exp	0.76864314	r2_14	r1_8
experimental_factor__strain_exp	0.82668936	r2_14	r2_54
experimental_factor__strain_exp	0.7706696	r2_14	r1_33
experimental_factor__strain_exp	0.73148704	r2_14	r3_40
experimental_factor__strain_exp	0.8043392	r2_14	r3_2
experimental_factor__strain_exp	0.78054726	r2_14	r3_20
experimental_factor__strain_exp	0.79549336	balb/cj	balb/c
experimental_factor__strain_exp	0.70733035	yorkshire terrier	west highland white terrier
experimental_factor__strain_exp	0.7484629	tj2291	yjb-t1891
experimental_factor__strain_exp	0.7048451	okyl049	yjm789
experimental_factor__strain_exp	0.70923007	okyl049	jry101
experimental_factor__strain_exp	0.87382746	t1939	t1932
experimental_factor__strain_exp	0.7054955	t1939	t2003
experimental_factor__strain_exp	0.76424235	t1939	t2009
experimental_factor__strain_exp	0.76863587	specific pathogen free c56bl/6	germ free c56bl/6
experimental_factor__strain_exp	0.71851707	6.7.d	5.1.d
experimental_factor__strain_exp	0.7638129	r2_1	r1_30
experimental_factor__strain_exp	0.8128753	r2_1	r2_38
experimental_factor__strain_exp	0.79446393	r2_1	r1_8
experimental_factor__strain_exp	0.805992	r2_1	r2_54
experimental_factor__strain_exp	0.7794205	r2_1	r1_33
experimental_factor__strain_exp	0.86909735	r2_1	r3_2
experimental_factor__strain_exp	0.7306581	r2_1	r3_20
experimental_factor__strain_exp	0.86528194	r2_1	r2_14
experimental_factor__strain_exp	0.8198291	lesb58	les431
experimental_factor__strain_exp	0.7037005	f18329	fss13025
experimental_factor__strain_exp	0.8209247	r2_2	r2_38
experimental_factor__strain_exp	0.7201236	r2_2	r1_8
experimental_factor__strain_exp	0.8078066	r2_2	r2_54
experimental_factor__strain_exp	0.7028043	r2_2	r1_33
experimental_factor__strain_exp	0.87258315	r2_2	r3_2
experimental_factor__strain_exp	0.7204625	r2_2	r3_20
experimental_factor__strain_exp	0.8645707	r2_2	r2_14
experimental_factor__strain_exp	0.9555739	r2_2	r2_1
experimental_factor__strain_exp	0.7448791	12.1.d	5.1.d
experimental_factor__strain_exp	0.81263936	r1_16	r1_30
experimental_factor__strain_exp	0.7065457	r1_16	r2_38
experimental_factor__strain_exp	0.8986167	r1_16	r1_8
experimental_factor__strain_exp	0.8520919	r1_16	r1_33
experimental_factor__strain_exp	0.7380183	r1_16	r3_2
experimental_factor__strain_exp	0.7447799	r1_16	r3_20
experimental_factor__strain_exp	0.8099632	r1_16	r2_14
experimental_factor__strain_exp	0.8029967	r1_16	r2_1
experimental_factor__strain_exp	0.7205439	r1_16	r2_2
experimental_factor__strain_exp	0.8697016	lv193	lv130-lv193
experimental_factor__strain_exp	0.9960712	by derivative mjy1171	by derivative mjy1173
experimental_factor__strain_exp	0.8488525	n0157	n0052
experimental_factor__strain_exp	0.94346976	n0157	n0145
experimental_factor__strain_exp	0.83913624	j2	j3
experimental_factor__strain_exp	0.8770259	r1_37	r1_30
experimental_factor__strain_exp	0.8465392	r1_37	r2_38
experimental_factor__strain_exp	0.76058483	r1_37	r1_8
experimental_factor__strain_exp	0.76744837	r1_37	r2_54
experimental_factor__strain_exp	0.91436136	r1_37	r1_33
experimental_factor__strain_exp	0.83583784	r1_37	r3_40
experimental_factor__strain_exp	0.72828674	r1_37	r3_2
experimental_factor__strain_exp	0.76654005	r1_37	r3_20
experimental_factor__strain_exp	0.7476274	r1_37	r2_14
experimental_factor__strain_exp	0.7359296	r1_37	r2_1
experimental_factor__strain_exp	0.80376434	r1_37	r1_16
experimental_factor__strain_exp	0.8799626	r1_36	r1_30
experimental_factor__strain_exp	0.83507836	r1_36	r2_38
experimental_factor__strain_exp	0.81558037	r1_36	r1_8
experimental_factor__strain_exp	0.7585388	r1_36	r2_54
experimental_factor__strain_exp	0.9265512	r1_36	r1_33
experimental_factor__strain_exp	0.8222896	r1_36	r3_40
experimental_factor__strain_exp	0.73751783	r1_36	r3_2
experimental_factor__strain_exp	0.76244104	r1_36	r3_20
experimental_factor__strain_exp	0.74518085	r1_36	r2_14
experimental_factor__strain_exp	0.7528188	r1_36	r2_1
experimental_factor__strain_exp	0.8578312	r1_36	r1_16
experimental_factor__strain_exp	0.94452655	r1_36	r1_37
experimental_factor__strain_exp	0.7439456	r3_48	r1_30
experimental_factor__strain_exp	0.8126653	r3_48	r2_38
experimental_factor__strain_exp	0.7042717	r3_48	r1_8
experimental_factor__strain_exp	0.8273282	r3_48	r2_54
experimental_factor__strain_exp	0.8202256	r3_48	r1_33
experimental_factor__strain_exp	0.79039484	r3_48	r3_3
experimental_factor__strain_exp	0.91875994	r3_48	r3_40
experimental_factor__strain_exp	0.8321475	r3_48	r3_2
experimental_factor__strain_exp	0.82984304	r3_48	r3_20
experimental_factor__strain_exp	0.72046137	r3_48	r2_14
experimental_factor__strain_exp	0.7368809	r3_48	r1_16
experimental_factor__strain_exp	0.808257	r3_48	r1_37
experimental_factor__strain_exp	0.81817776	r3_48	r1_36
experimental_factor__strain_exp	0.8155887	t1993	t1932
experimental_factor__strain_exp	0.7465926	t1993	t2003
experimental_factor__strain_exp	0.8126269	t1993	t2009
experimental_factor__strain_exp	0.9059298	t1993	t1939
experimental_factor__strain_exp	0.85917306	n0155	n0052
experimental_factor__strain_exp	0.9490307	n0155	n0145
experimental_factor__strain_exp	0.93518174	n0155	n0157
experimental_factor__strain_exp	0.720512	9.1.d	5.1.d
experimental_factor__strain_exp	0.7474342	9.1.d	12.1.d
experimental_factor__strain_exp	0.9110079	t1930	t1932
experimental_factor__strain_exp	0.77545583	t1930	t2003
experimental_factor__strain_exp	0.78719676	t1930	t2009
experimental_factor__strain_exp	0.88980937	t1930	t1939
experimental_factor__strain_exp	0.8612646	t1930	t1993
experimental_factor__strain_exp	0.89521176	c57bl/6jhamslc-ob/ob	c57bl/6xa/j
experimental_factor__strain_exp	0.8529224	c57bl/6jhamslc-ob/ob	c57bl/6j
experimental_factor__strain_exp	0.89191705	c57bl/6jhamslc-ob/ob	c57bl/kalwrijhsd
experimental_factor__strain_exp	0.7293371	c57bl/6jhamslc-ob/ob	c57bl6 x balb/c
experimental_factor__strain_exp	0.8188982	c57bl/6jhamslc-ob/ob	c57bl/6
experimental_factor__strain_exp	0.7568363	c57bl/6jhamslc-ob/ob	c57bl/6j-akita
experimental_factor__strain_exp	0.79429865	r1_5	r1_30
experimental_factor__strain_exp	0.70379686	r1_5	r2_38
experimental_factor__strain_exp	0.8356881	r1_5	r1_8
experimental_factor__strain_exp	0.8029125	r1_5	r1_33
experimental_factor__strain_exp	0.7004217	r1_5	r3_40
experimental_factor__strain_exp	0.77432466	r1_5	r3_2
experimental_factor__strain_exp	0.75511867	r1_5	r3_20
experimental_factor__strain_exp	0.75114405	r1_5	r2_14
experimental_factor__strain_exp	0.80527496	r1_5	r2_1
experimental_factor__strain_exp	0.7319622	r1_5	r2_2
experimental_factor__strain_exp	0.82478464	r1_5	r1_16
experimental_factor__strain_exp	0.76605713	r1_5	r1_37
experimental_factor__strain_exp	0.79863054	r1_5	r1_36
experimental_factor__strain_exp	0.8452699	g1.7	g2.1
experimental_factor__strain_exp	0.791618	r2_60	r1_30
experimental_factor__strain_exp	0.86150277	r2_60	r2_38
experimental_factor__strain_exp	0.9076951	r2_60	r2_54
experimental_factor__strain_exp	0.76595026	r2_60	r1_33
experimental_factor__strain_exp	0.79374266	r2_60	r3_40
experimental_factor__strain_exp	0.7650606	r2_60	r3_2
experimental_factor__strain_exp	0.76077926	r2_60	r3_20
experimental_factor__strain_exp	0.8444539	r2_60	r2_14
experimental_factor__strain_exp	0.80914104	r2_60	r2_1
experimental_factor__strain_exp	0.79749715	r2_60	r2_2
experimental_factor__strain_exp	0.7254485	r2_60	r1_16
experimental_factor__strain_exp	0.7659111	r2_60	r1_37
experimental_factor__strain_exp	0.7665588	r2_60	r1_36
experimental_factor__strain_exp	0.80376303	r2_60	r3_48
experimental_factor__strain_exp	0.71024644	r2_60	r1_5
experimental_factor__strain_exp	0.7336051	129t2/svems	129s6sv/ev
experimental_factor__strain_exp	0.7730337	s126	s119
experimental_factor__strain_exp	0.89860797	t1924	t1932
experimental_factor__strain_exp	0.7598622	t1924	t2003
experimental_factor__strain_exp	0.80176127	t1924	t2009
experimental_factor__strain_exp	0.91473675	t1924	t1939
experimental_factor__strain_exp	0.88059586	t1924	t1993
experimental_factor__strain_exp	0.91205245	t1924	t1930
experimental_factor__strain_exp	0.9023201	r1_27	r1_30
experimental_factor__strain_exp	0.7886808	r1_27	r2_38
experimental_factor__strain_exp	0.7758106	r1_27	r1_8
experimental_factor__strain_exp	0.75225425	r1_27	r2_54
experimental_factor__strain_exp	0.90883064	r1_27	r1_33
experimental_factor__strain_exp	0.73502076	r1_27	r3_3
experimental_factor__strain_exp	0.8127079	r1_27	r3_40
experimental_factor__strain_exp	0.7943831	r1_27	r3_2
experimental_factor__strain_exp	0.82374775	r1_27	r3_20
experimental_factor__strain_exp	0.76625705	r1_27	r2_14
experimental_factor__strain_exp	0.7664046	r1_27	r2_1
experimental_factor__strain_exp	0.82395995	r1_27	r1_16
experimental_factor__strain_exp	0.89545107	r1_27	r1_37
experimental_factor__strain_exp	0.87755775	r1_27	r1_36
experimental_factor__strain_exp	0.8062389	r1_27	r3_48
experimental_factor__strain_exp	0.7817573	r1_27	r1_5
experimental_factor__strain_exp	0.7581175	r1_27	r2_60
experimental_factor__strain_exp	0.9282663	sf1s5	sf1s6
experimental_factor__strain_exp	0.79110324	r1_9	r1_30
experimental_factor__strain_exp	0.7000321	r1_9	r2_38
experimental_factor__strain_exp	0.8927095	r1_9	r1_8
experimental_factor__strain_exp	0.7029801	r1_9	r2_54
experimental_factor__strain_exp	0.82595336	r1_9	r1_33
experimental_factor__strain_exp	0.751704	r1_9	r3_2
experimental_factor__strain_exp	0.74012035	r1_9	r3_20
experimental_factor__strain_exp	0.7651547	r1_9	r2_14
experimental_factor__strain_exp	0.7850725	r1_9	r2_1
experimental_factor__strain_exp	0.71281964	r1_9	r2_2
experimental_factor__strain_exp	0.837793	r1_9	r1_16
experimental_factor__strain_exp	0.77139604	r1_9	r1_37
experimental_factor__strain_exp	0.79194176	r1_9	r1_36
experimental_factor__strain_exp	0.8214282	r1_9	r1_5
experimental_factor__strain_exp	0.7985869	r1_9	r1_27
experimental_factor__strain_exp	0.7143219	22.5.d	21.1.d
experimental_factor__strain_exp	0.7149068	22.5.d	18.3.d
experimental_factor__strain_exp	0.936075	r1_29	r1_30
experimental_factor__strain_exp	0.78436697	r1_29	r2_38
experimental_factor__strain_exp	0.78957677	r1_29	r1_8
experimental_factor__strain_exp	0.73752403	r1_29	r2_54
experimental_factor__strain_exp	0.90966535	r1_29	r1_33
experimental_factor__strain_exp	0.78823566	r1_29	r3_40
experimental_factor__strain_exp	0.74667895	r1_29	r3_2
experimental_factor__strain_exp	0.8062831	r1_29	r3_20
experimental_factor__strain_exp	0.77602935	r1_29	r2_14
experimental_factor__strain_exp	0.7621119	r1_29	r2_1
experimental_factor__strain_exp	0.8157482	r1_29	r1_16
experimental_factor__strain_exp	0.85941637	r1_29	r1_37
experimental_factor__strain_exp	0.8665279	r1_29	r1_36
experimental_factor__strain_exp	0.75877386	r1_29	r3_48
experimental_factor__strain_exp	0.78514624	r1_29	r1_5
experimental_factor__strain_exp	0.7747127	r1_29	r2_60
experimental_factor__strain_exp	0.9332564	r1_29	r1_27
experimental_factor__strain_exp	0.84741664	r1_29	r1_9
experimental_factor__strain_exp	0.75904024	stlac_7031	stmal_5413
experimental_factor__strain_exp	0.7488667	stlac_7031	sttam_2803
experimental_factor__strain_exp	0.8801917	yjb-t908	yjb-t1891
experimental_factor__strain_exp	0.7166245	j2.1	j3
experimental_factor__strain_exp	0.8225963	j2.1	j2
experimental_factor__strain_exp	0.8442596	ay.43	ay.4
experimental_factor__strain_exp	0.91197	mgm12	mgm11
experimental_factor__strain_exp	0.70642936	t2005	t1932
experimental_factor__strain_exp	0.9146179	t2005	t2003
experimental_factor__strain_exp	0.8922088	t2005	t2009
experimental_factor__strain_exp	0.75997764	t2005	t1930
experimental_factor__strain_exp	0.7422387	t2005	t1924
experimental_factor__strain_exp	0.77555907	r3_21	r1_30
experimental_factor__strain_exp	0.7890353	r3_21	r2_38
experimental_factor__strain_exp	0.7196358	r3_21	r2_54
