attr	score	s1	s2
host_scietific_nam_sam	0.843861	ammodramus bairdii	ammodramus maritimus
host_scietific_nam_sam	0.8202838	anas aucklandica nesiotis	anas aucklandica chlorotis
host_scietific_nam_sam	0.9683261	elephas maximus maximus	elephas maximus
host_scietific_nam_sam	0.9399086	geospiza difficilis	geospiza difficilis septentrionalis
host_scietific_nam_sam	0.76588273	ixobrychus sturmii	ixodes ricinus
host_scietific_nam_sam	0.76793206	ploceus ocularis	ploceus velatus
host_scietific_nam_sam	0.8269466	capra hircus hircus saanen	capra hircus
host_scietific_nam_sam	0.71031904	equus caballus	equus burchellii
host_scietific_nam_sam	0.7980337	tragelaphus eurycerus isaaci	tragelaphus strepsiceros
host_scietific_nam_sam	0.8765047	urocitellus richardsonii	urocitellus parryii
host_scietific_nam_sam	0.7530728	anolis barbatus	anolis allisoni
host_scietific_nam_sam	0.77893054	gerbilliscus brantsii	gerbillurus paeba
host_scietific_nam_sam	0.70482737	phoenicopterus chilensis	pheucticus chrysogaster
host_scietific_nam_sam	0.87110305	tragelaphus imberbis	tragelaphus strepsiceros
host_scietific_nam_sam	0.8905397	tragelaphus imberbis	tragelaphus eurycerus isaaci
host_scietific_nam_sam	0.81464577	phoenicopterus ruber	phoenicopterus chilensis
host_scietific_nam_sam	0.7180145	cercopithecus cephus	phyllastrephus cerviniventris
host_scietific_nam_sam	0.73323023	cercopithecus cephus	ceratobatrachus guentheri
host_scietific_nam_sam	0.7562047	cercocebus chrysogaster	ceratobatrachus guentheri
host_scietific_nam_sam	0.7034938	cercocebus chrysogaster	pheucticus chrysogaster
host_scietific_nam_sam	0.8497032	cercocebus chrysogaster	cercopithecus cephus
host_scietific_nam_sam	0.8268353	cervus nippon pseudaxis	cervus nippon
host_scietific_nam_sam	0.75226724	callosciurus prevosti	callorhinus ursinus
host_scietific_nam_sam	0.72497505	cephalophus silvicultor	phyllastrephus cerviniventris
host_scietific_nam_sam	0.8008908	cephalophus silvicultor	cercopithecus cephus
host_scietific_nam_sam	0.7433634	cephalophus silvicultor	cercocebus chrysogaster
host_scietific_nam_sam	0.72299683	connochaetes taurinus	contopus virens
host_scietific_nam_sam	0.79066694	eudyptula minor novaehollandiae	eudyptula minor minor
host_scietific_nam_sam	0.7716801	contopus sordidulus	contopus virens
host_scietific_nam_sam	0.70220804	contopus sordidulus	cistothorus palustris
host_scietific_nam_sam	0.7015072	aepyceros melampus	pytilia melba
host_scietific_nam_sam	0.8662883	nestor meridionalis septentrionalis	nestor meridionalis
host_scietific_nam_sam	0.7283469	bubulcus ibis	bubo lacteus
host_scietific_nam_sam	0.72529733	bubulcus ibis	bucorvus leadbeateri
host_scietific_nam_sam	0.7998022	tragelaphus oryx	tragelaphus strepsiceros
host_scietific_nam_sam	0.8276613	tragelaphus oryx	tragelaphus eurycerus isaaci
host_scietific_nam_sam	0.8714043	tragelaphus oryx	tragelaphus imberbis
host_scietific_nam_sam	0.8329815	notamacropus rufogriseus	notamacropus parma
host_scietific_nam_sam	0.7735094	charadrius vociferous	charadrius obscurus
host_scietific_nam_sam	0.74164665	physignathus cocincinus	pheucticus chrysogaster
host_scietific_nam_sam	0.79613316	tragulus javanicus	tragulus napu
host_scietific_nam_sam	0.7250402	icterus spurius	ixodes ricinus
host_scietific_nam_sam	0.7022086	icterus spurius	ixobrychus sturmii
host_scietific_nam_sam	0.9173159	acrocephalus cinnamomeus	acrocephalus arundinaceus
host_scietific_nam_sam	0.75366175	trachycephalus resinifictrix	tragelaphus eurycerus isaaci
host_scietific_nam_sam	0.7557702	trachycephalus resinifictrix	tragelaphus imberbis
host_scietific_nam_sam	0.72803974	trachycephalus resinifictrix	tragelaphus oryx
host_scietific_nam_sam	0.824492	hylomyscus denniae	hylomyscus stella
host_scietific_nam_sam	0.7030943	urocolius macrourus	urocitellus richardsonii
host_scietific_nam_sam	0.73554206	urocolius macrourus	callorhinus ursinus
host_scietific_nam_sam	0.8555105	leontopithecus rosalia	leontopithecus chrysomelas
host_scietific_nam_sam	0.8235196	myotis volans	myotis lucifugus
host_scietific_nam_sam	0.7458783	callosciurus prevostii	callorhinus ursinus
host_scietific_nam_sam	0.9932425	callosciurus prevostii	callosciurus prevosti
host_scietific_nam_sam	0.7592828	arctocephalus forsteri	acrocephalus arundinaceus
host_scietific_nam_sam	0.75079715	arctocephalus forsteri	acrocephalus cinnamomeus
host_scietific_nam_sam	0.7416738	uroplatus lineatus	urocolius macrourus
host_scietific_nam_sam	0.70152414	dendrocygna viduata	dendroica petechia
host_scietific_nam_sam	0.7317879	arctocephalus tropicalis	acrocephalus arundinaceus
host_scietific_nam_sam	0.73135823	arctocephalus tropicalis	acrocephalus cinnamomeus
host_scietific_nam_sam	0.88226175	arctocephalus tropicalis	arctocephalus forsteri
host_scietific_nam_sam	0.8430606	cercopithecus neglectus	cercopithecus cephus
host_scietific_nam_sam	0.75679636	cercopithecus neglectus	cercocebus chrysogaster
host_scietific_nam_sam	0.7432283	vidua paradisaea	paradisaea raggiana
host_scietific_nam_sam	0.73019195	lampropeltis alterna	lamprotornis chalybaeus
host_scietific_nam_sam	0.83668315	lampropeltis alterna	lampropeltis getula
host_scietific_nam_sam	0.73487025	varecia variegata variegata	varecia rubra
host_scietific_nam_sam	0.77112174	equus hemonius	equus caballus
host_scietific_nam_sam	0.711359	psarocolius decumanus	pheucticus chrysogaster
host_scietific_nam_sam	0.70872486	psarocolius decumanus	physignathus cocincinus
host_scietific_nam_sam	0.78230125	lagonosticta rhodopareia	lagonosticta rubricata
host_scietific_nam_sam	0.71917915	myiarchus crinitus	myotis lucifugus
host_scietific_nam_sam	0.88962317	equus burchelli chapmani	equus burchellii
host_scietific_nam_sam	0.8119631	panthera uncia	panthera onca
host_scietific_nam_sam	0.90325004	laniarius fulleborni	laniarius ferrugineus
host_scietific_nam_sam	0.7623459	mandrillus leucophaeus	menacanthus eurysternus
host_scietific_nam_sam	0.74439275	eublepharis macularius	euplectes capensis
host_scietific_nam_sam	0.84674776	elephas maximus indicus	elephas maximus
host_scietific_nam_sam	0.78978884	elephas maximus indicus	elephas maximus maximus
host_scietific_nam_sam	0.7057675	dendrobates tinctorius	dendrocygna viduata
host_scietific_nam_sam	0.93920815	giraffa camelopardalis	giraffa camelopardalis reticulata
host_scietific_nam_sam	0.7460083	trichoglossus haematodus	trichechus manatus latirostris
host_scietific_nam_sam	0.71603256	trichoglossus haematodus	tachyglossus aculeatus aculeatus
host_scietific_nam_sam	0.80030817	anthus lineiventris	anthus novaeseelandiae
host_scietific_nam_sam	0.7939898	ammotragus lervia	ammodramus maritimus
host_scietific_nam_sam	0.8133694	ammotragus lervia	ammodramus bairdii
host_scietific_nam_sam	0.7053517	eurycea bislineata	euplectes capensis
host_scietific_nam_sam	0.7093748	pheucticus melanocephalus	pheucticus chrysogaster
host_scietific_nam_sam	0.70626235	equus asinus somalicus	equus burchellii
host_scietific_nam_sam	0.7232682	equus asinus somalicus	equus zebra hartmannae
host_scietific_nam_sam	0.93625844	connochates taurinus	connochaetes taurinus
host_scietific_nam_sam	0.92110145	equus burchellii quagga	equus burchellii
host_scietific_nam_sam	0.81584436	equus burchellii quagga	equus burchelli chapmani
host_scietific_nam_sam	0.7717695	trachypithecus auratus	trachycephalus resinifictrix
host_scietific_nam_sam	0.704959	centropus senegalensis	centropus superciliosus
host_scietific_nam_sam	0.742029	uroplatus fimbriatus	uroplatus lineatus
host_scietific_nam_sam	0.79809296	ailurus fulgens refulgens	ailurus fulgens
host_scietific_nam_sam	0.74948305	muntiacus reevesi	graphiurus murinus
host_scietific_nam_sam	0.721329	muntiacus reevesi	melursus ursinus
host_scietific_nam_sam	0.72745615	muntiacus reevesi	muscicapa caerulescens
host_scietific_nam_sam	0.7184024	muntiacus reevesi	microcebus murinus
host_scietific_nam_sam	0.8731226	panthera leo krugeri	panthera leo
host_scietific_nam_sam	0.75328934	panthera leo krugeri	panthera tigris sumatrae
host_scietific_nam_sam	0.7079723	oryx dammah	oryx beisa
host_scietific_nam_sam	0.89362	muscicapa coerulescens	muscicapa caerulescens
host_scietific_nam_sam	0.7236695	cercopithecus ascanius	ceratobatrachus guentheri
host_scietific_nam_sam	0.8833339	cercopithecus ascanius	cercopithecus cephus
host_scietific_nam_sam	0.82237935	cercopithecus ascanius	cercocebus chrysogaster
host_scietific_nam_sam	0.731401	cercopithecus ascanius	cephalophus silvicultor
host_scietific_nam_sam	0.81095135	cercopithecus ascanius	cercopithecus neglectus
host_scietific_nam_sam	0.758664	alcelaphus buselaphus	aldabrachelys gigantea
host_scietific_nam_sam	0.789395	thryothorus ludovicianus	threskiornis aethiopicus
host_scietific_nam_sam	0.7048502	crocuta crocuta	coua cristata cristata
host_scietific_nam_sam	0.82661736	tragelaphus eurycerus	tragelaphus strepsiceros
host_scietific_nam_sam	0.97426856	tragelaphus eurycerus	tragelaphus eurycerus isaaci
host_scietific_nam_sam	0.9097785	tragelaphus eurycerus	tragelaphus imberbis
host_scietific_nam_sam	0.8587773	tragelaphus eurycerus	tragelaphus oryx
host_scietific_nam_sam	0.7743091	tragelaphus eurycerus	trachycephalus resinifictrix
host_scietific_nam_sam	0.8457758	corvus albus	corvus corax
host_scietific_nam_sam	0.7823299	pytilia afra	pytilia melba
host_scietific_nam_sam	0.7548716	choloepus hoffmanni	choloepus didactylus
host_scietific_nam_sam	0.78979397	pavo cristata	coua cristata cristata
host_scietific_nam_sam	0.7551161	dendrobates azureus	dendrocygna viduata
host_scietific_nam_sam	0.81087816	dendrobates azureus	dendrobates tinctorius
host_scietific_nam_sam	0.73853517	mantella aurantiaca	manouria impressa
host_scietific_nam_sam	0.8518351	macaca silenus	macaca sylvanus
host_scietific_nam_sam	0.71114564	phyllobates terribilis	phyllastrephus cerviniventris
host_scietific_nam_sam	0.8016794	lanius ludovicianus	laniarius ferrugineus
host_scietific_nam_sam	0.7264179	lanius ludovicianus	lanius collurio
host_scietific_nam_sam	0.75287676	lanius ludovicianus	laniarius fulleborni
host_scietific_nam_sam	0.712999	hippotragus equinus	hippotragus niger
host_scietific_nam_sam	0.95641255	saimiri boliviensis boliviensis	saimiri boliviensis
host_scietific_nam_sam	0.8830695	diceros bicornis	diceros bicornis michaeli
host_scietific_nam_sam	0.7895329	colobus angolensis	colobus guereza
host_scietific_nam_sam	0.80541074	dryocopus pileatus	dryoscopus cubla
host_scietific_nam_sam	0.8191611	dasyprocta leporina	dasyprocta azarae
host_scietific_nam_sam	0.7410849	dasypus novemcinctus	dasyprocta azarae
host_scietific_nam_sam	0.7205937	dasypus novemcinctus	dasyprocta leporina
host_scietific_nam_sam	0.9746276	ovis aries aries	ovis aries
host_scietific_nam_sam	0.7075256	cercopithecus wolfi wolfi	ceratobatrachus guentheri
host_scietific_nam_sam	0.8218031	cercopithecus wolfi wolfi	cercopithecus cephus
host_scietific_nam_sam	0.7755046	cercopithecus wolfi wolfi	cercocebus chrysogaster
host_scietific_nam_sam	0.7097058	cercopithecus wolfi wolfi	cephalophus silvicultor
host_scietific_nam_sam	0.74641234	cercopithecus wolfi wolfi	cercopithecus neglectus
host_scietific_nam_sam	0.8078972	cercopithecus wolfi wolfi	cercopithecus ascanius
host_scietific_nam_sam	0.8001988	astrochelys radiata	astrochelys yniphora
host_scietific_nam_sam	0.70384157	phascolarctos cinereus	phoenicopterus chilensis
host_scietific_nam_sam	0.718577	phascolarctos cinereus	physignathus cocincinus
host_scietific_nam_sam	0.71406853	phascolarctos cinereus	phalacrocorax punctatus
host_scietific_nam_sam	0.93585306	hypogeomys antinena	hypogeomys antimena
host_scietific_nam_sam	0.71994567	helogale hirtula	helogale parvula
host_scietific_nam_sam	0.73715043	callithrix argentata	callorhinus ursinus
host_scietific_nam_sam	0.74538195	callithrix argentata	callosciurus prevosti
host_scietific_nam_sam	0.701771	callithrix argentata	callithrix geoffroyi
host_scietific_nam_sam	0.74614465	callithrix argentata	callosciurus prevostii
host_scietific_nam_sam	0.7273427	prinia flavicans	prionailurus viverrinus
host_scietific_nam_sam	0.90635777	varanus albigularis	varanus prasinus
host_scietific_nam_sam	0.7260496	thryomanes bewickii	threskiornis aethiopicus
host_scietific_nam_sam	0.7338232	thryomanes bewickii	thryothorus ludovicianus
host_scietific_nam_sam	0.70725954	haliaeetus leucocephalus	cinnyricinclus leucogaster
host_scietific_nam_sam	0.7151478	myiarchus cinerascens	myotis lucifugus
host_scietific_nam_sam	0.8482832	myiarchus cinerascens	myiarchus crinitus
host_scietific_nam_sam	0.7278924	phyllobates bicolor	phyllobates terribilis
host_scietific_nam_sam	0.700973	boselaphus tragocamelus	tragelaphus imberbis
host_scietific_nam_sam	0.8061537	anolis smallwoodi	anolis allisoni
host_scietific_nam_sam	0.7647326	anolis smallwoodi	anolis barbatus
host_scietific_nam_sam	0.70696235	haliaeetus albicilla	aldabrachelys gigantea
host_scietific_nam_sam	0.72181296	haliaeetus albicilla	alcelaphus buselaphus
host_scietific_nam_sam	0.864719	haliaeetus albicilla	haliaeetus leucocephalus
host_scietific_nam_sam	0.7317113	dasyurus maculatus	dasyprocta azarae
host_scietific_nam_sam	0.7342925	dasyurus maculatus	dasypus novemcinctus
host_scietific_nam_sam	0.85760486	tragelaphus angasii	tragelaphus strepsiceros
host_scietific_nam_sam	0.8882599	tragelaphus angasii	tragelaphus eurycerus isaaci
host_scietific_nam_sam	0.9222292	tragelaphus angasii	tragelaphus imberbis
host_scietific_nam_sam	0.848325	tragelaphus angasii	tragelaphus oryx
host_scietific_nam_sam	0.75292933	tragelaphus angasii	trachycephalus resinifictrix
host_scietific_nam_sam	0.9056588	tragelaphus angasii	tragelaphus eurycerus
host_scietific_nam_sam	0.8549456	colobus guereza kikuyensis	colobus guereza
host_scietific_nam_sam	0.7280623	colobus guereza kikuyensis	colobus angolensis
host_scietific_nam_sam	0.8775765	camaroptera brevicaudata	camaroptera brachyura
host_scietific_nam_sam	0.890506	laniarius atrococcineus	laniarius ferrugineus
host_scietific_nam_sam	0.8826972	laniarius atrococcineus	laniarius fulleborni
host_scietific_nam_sam	0.7289689	laniarius atrococcineus	lanius ludovicianus
host_scietific_nam_sam	0.96869874	loxodonta africana africana	loxodonta africana
host_scietific_nam_sam	0.91951203	pongo pygmaeus abelii	pongo pygmaeus
host_scietific_nam_sam	0.8317089	potos flavus megalotus	potos flavus
